An	An	dt	And	a	0
,	,	,	,	,	0
I	I	pns11	I	i	0
will	will	vmb	will	will	0
especially	especially	av-j	especially	especial	0
aime	aime	vvi	aim	aim	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
trueth	trueth	n1	truth	truth	0
of	of	pp-f	of	of	0
things	things	n2	things	thing	0
received	received	vvn	received	receive	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
fathers	fathers	n2	father's	father	0
348	348	crd	348	348	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
societie	societie	n1	society	society	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
even	even	av	even	even	0
now	now	av	now	now	0
at	at	p-acp	at	at	0
this	this	d	this	this	0
present	present	n1	present	present	0
are	are	vbr	are	be	0
conversant	conversant	j	conversant	conversant	0
in	in	p-acp	in	in	0
China	China	np1	China	China	0
.	.	.	.	.	1
First	First	ord	First	first	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
therefore	therefore	av	therefore	therefore	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
un	un	fw-fr	un	un	0
-	-	-	-	-	0
The	The	dt	The	the	0
situation	situation	n1	situation	situation	0
knowen	knowen	vvn	known	know	0
,	,	,	,	,	0
that	that	cst	that	that	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
parts	parts	n2	parts	part	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
maine	maine	j	main	main	0
continent	continent	n1	continent	continent	0
this	this	d	this	this	0
kingdom	kingdom	n1	kingdom	kingdom	0
of	of	pp-f	of	of	0
China	China	np1	China	China	0
is	is	vbz	is	be	0
situate	situate	j	situate	situate	0
most	most	av-ds	most	most	0
Easterly	Easterly	j	Easterly	easterly	0
:	:	:	:	:	0
albeit	albeit	cs	albeit	albeit	0
'	'	pn31	'	it	0
certaine	certaine	j	certain	certain	0
Hands	Hands	n2	Hands	hand	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
our	our	po12	our	our	0
native	native	j-jn	native	native	0
Japon	Japon	n1	Japon	japon	0
,	,	,	,	,	0
&	&	cc	&	and	0
the	the	dt	the	the	0
He	He	pns31	He	he	0
of	of	pp-f	of	of	0
Manilia	Manilia	np1	Manilia	Manilia	0
stand	stand	vvi	stand	stand	0
more	more	av-dc	more	more	0
Easterly	Easterly	j	Easterly	easterly	0
then	then	cs	then	than	0
China	China	np1	China	China	0
it	it	pn31	it	it	0
selfe	selfe	n1	self	self	0
.	.	.	.	.	1
As	As	p-acp	As	as	0
touching	touching	vvg	touching	touch	0
the	the	dt	the	the	0
limites	limites	n2	limits	limit	0
&	&	cc	&	and	0
bounds	bounds	n2	bounds	bound	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
kingdom	kingdom	n1	kingdom	kingdom	0
,	,	,	,	,	0
we	we	pns12	we	we	0
may	may	vmb	may	may	0
appoint	appoint	vvi	appoint	appoint	0
the	the	dt	the	the	0
first	first	ord	first	first	0
towards	towards	p-acp	towards	towards	0
ye	ye	pn22	you	you	0
West	West	n1	West	west	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
certaine	certaine	j	certain	certain	0
He	He	pns31	He	he	0
commonly	commonly	av-j	commonly	common	0
called	called	vvd	called	call	0
Hainan	Hainan	np1	Hainan	Hainan	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
standeth	standeth	vvz	stands	stand	0
in	in	p-acp	in	in	0
19	19	crd	19	19	0
degrees	degrees	n2	degrees	degree	0
of	of	pp-f	of	of	0
Northerly	Northerly	j	Northerly	northerly	0
latitude	latitude	n1	latitude	latitude	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
the	the	dt	the	the	0
continent	continent	n1	continent	continent	0
next	next	ord	next	next	0
adjoining	adjoining	vvg	adjoining	adjoin	0
unto	unto	p-acp	unto	unto	0
this	this	d	this	this	0
He	He	pns31	He	he	0
trendeth	trendeth	vvz	trendeth	trend	0
towardes	towardes	p-acp	towards	towards	0
the	the	dt	the	the	0
East	East	n1	East	east	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
especially	especially	av-j	especially	especial	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
the	the	dt	the	the	0
promontorie	promontorie	n1	promontory	promontory	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
citie	citie	n1	city	city	0
called	called	vvn	called	call	0
Nimpo	Nimpo	np1	Nimpo	Nimpo	0
or	or	cc	or	or	0
Liampo	Liampo	np1	Liampo	Liampo	0
doeth	doeth	vdz	doth	do	0
extend	extend	vvi	extend	extend	0
it	it	pn31	it	it	0
selfe	selfe	n1	self	self	0
.	.	.	.	.	1
Howbeit	Howbeit	a-acp	Howbeit	howbeit	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
that	that	d	that	that	0
place	place	n1	place	place	0
declining	declining	vvg	declining	decline	0
Northward	Northward	av-j	Northward	northward	0
,	,	,	,	,	0
it	it	pn31	it	it	0
stretcheth	stretcheth	vvz	stretcheth	stretch	0
foorth	foorth	av	forth	forth	0
an	an	dt	and	a	0
huge	huge	j	huge	huge	0
length	length	n1	length	length	0
,	,	,	,	,	0
insomuch	insomuch	av	insomuch	insomuch	0
that	that	cst	that	that	0
the	the	dt	the	the	0
farthest	farthest	js	farthest	far	0
Chinian	Chinian	jp	Chinian	chinian	0
inhabitants	inhabitants	n2	inhabitants	inhabitant	0
that	that	cst	that	that	0
way	way	n1	way	way	0
doe	doe	vdb	do	do	0
behold	behold	vvi	behold	behold	0
the	the	dt	the	the	0
North	North	n1	North	north	0
pole	pole	n1	pole	pole	0
elevated	elevated	vvn	elevated	elevate	0
,	,	,	,	,	0
at	at	p-acp	at	at	0
least	least	ds	least	least	0
50	50	crd	50	50	0
degrees	degrees	n2	degrees	degree	0
,	,	,	,	,	0
and	and	cc	and	and	0
perhaps	perhaps	av	perhaps	perhaps	0
more	more	av-dc	more	more	0
also	also	av	also	also	0
:	:	:	:	:	0
whereupon	whereupon	c-crq	whereupon	whereupon	0
a	a	dt	a	a	0
man	man	n1	man	man	0
may	may	vmb	may	may	0
easilie	easilie	av-j	easily	easy	0
conjecture	conjecture	vvb	conjecture	conjecture	0
(	(	(	(	(	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
may	may	vmb	may	may	0
speake	speake	vvi	speak	speak	0
like	like	av-j	like	like	0
an	an	dt	and	a	0
Astronomer	Astronomer	n1	Astronomer	astronomer	0
)	)	)	)	)	0
how	how	q-crq	how	how	0
large	large	j	large	large	0
the	the	dt	the	the	0
latitude	latitude	n1	latitude	latitude	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
kingdom	kingdom	n1	kingdom	kingdom	0
is	is	vbz	is	be	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
containeth	containeth	vvz	containeth	contain	0
about	about	a-acp	about	about	0
more	more	av-dc	more	more	0
then	then	cs	then	than	0
540	540	crd	540	540	0
leagues	leagues	n2	leagues	league	0
in	in	p-acp	in	in	0
direct	direct	j	direct	direct	0
extension	extension	n1	extension	extension	0
towards	towards	p-acp	towards	towards	0
the	the	dt	the	the	0
North	North	n1	North	north	0
.	.	.	.	.	1
But	But	cc-acp	But	but	0
as	as	c-acp	as	as	0
concerning	concerning	vvg	concerning	concern	0
the	the	dt	the	the	0
longitude	longitude	n1	longitude	longitude	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
accounted	accounted	vvn	accounted	account	0
from	from	p-acp	from	from	0
East	East	n1	East	east	0
to	to	p-acp	to	to	0
West	West	n1	West	west	0
,	,	,	,	,	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
so	so	av	so	so	0
exactly	exactly	av-j	exactly	exact	0
found	found	vvn	found	find	0
out	out	av	out	out	0
,	,	,	,	,	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
distinguished	distinguished	vvn	distinguished	distinguish	0
into	into	p-acp	into	into	0
degrees	degrees	n2	degrees	degree	0
.	.	.	.	.	1
Howbeit	Howbeit	a-acp	Howbeit	howbeit	0
certaine	certaine	j	certain	certain	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
,	,	,	,	,	0
that	that	cst	that	that	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Map	Map	n1	Map	map	0
wherein	wherein	c-crq	wherein	wherein	0
the	the	dt	the	the	0
people	people	n1	people	people	0
of	of	pp-f	of	of	0
China	China	np1	China	China	0
describe	describe	vvi	describe	describe	0
the	the	dt	the	the	0
forme	forme	n1	form	form	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
kingdom	kingdom	n1	kingdom	kingdom	0
,	,	,	,	,	0
Chinian	Chinian	np1	Chinian	Chinian	0
Cos-the	Cos-the	j	Cos-the	cos-the	0
latitude	latitude	n1	latitude	latitude	0
thereof	thereof	av	thereof	thereof	0
doeth	doeth	vdz	doth	do	0
not	not	xx	not	not	0
much	much	d	much	much	0
exceed	exceed	vvi	exceed	exceed	0
ye	ye	pn22	you	you	0
longitude	longitude	n1	longitude	longitude	0
,	,	,	,	,	0
^^hers	^^hers	n2	hers	her	0
.	.	.	.	.	1
This	This	d	This	this	0
kingdom	kingdom	n1	kingdom	kingdom	0
therfore	therfore	av	therefore	therefore	0
is	is	vbz	is	be	0
,	,	,	,	,	0
without	without	p-acp	without	without	0
all	all	d	all	all	0
peradventure	peradventure	av	peradventure	peradventure	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
earthly	earthly	j	earthly	earthly	0
kingdoms	kingdoms	n2	kingdoms	kingdom	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
large	large	j	large	large	0
and	and	cc	and	and	0
spacious	spacious	j	spacious	spacious	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
albeit	albeit	cs	albeit	albeit	0
divers	divers	j	diverse	diverse	0
other	other	j-jn	other	other	0
kings	kings	n2	kings	king	0
under	under	p-acp	under	under	0
their	their	po32	their	their	0
jurisdiction	jurisdiction	n1	jurisdiction	jurisdiction	0
containing	containing	vvg	containing	contain	0
in	in	p-acp	in	in	0
dimensions	dimensions	n2	dimensions	dimension	0
more	more	av-dc	more	more	0
length	length	n1	length	length	0
&	&	cc	&	and	0
breadth	breadth	n1	breadth	breadth	0
then	then	av	then	then	0
all	all	d	all	all	0
China	China	n1	China	china	0
,	,	,	,	,	0
do	do	vdb	do	do	0
possesse	possesse	vvi	possess	possess	0
very	very	av	very	very	0
many	many	d	many	many	0
kingdoms	kingdoms	n2	kingdoms	kingdom	0
&	&	cc	&	and	0
far	far	av-j	far	far	0
distant	distant	j	distant	distant	0
asunder	asunder	av	asunder	asunder	0
:	:	:	:	:	0
yet	yet	av	yet	yet	0
none	none	pix	none	none	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
all	all	d	all	all	0
enjoieth	enjoieth	vvz	enjoyeth	enjoy	0
any	any	d	any	any	0
one	one	crd	one	one	0
kingdom	kingdom	n1	kingdom	kingdom	0
so	so	av	so	so	0
large	large	j	large	large	0
and	and	cc	and	and	0
so	so	av	so	so	0
ample	ample	j	ample	ample	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
puissant	puissant	j	puissant	puissant	0
king	king	n1	king	king	0
of	of	pp-f	of	of	0
China	China	np1	China	China	0
doeth	doeth	vdz	doth	do	0
.	.	.	.	.	1
Now	Now	av	Now	now	0
,	,	,	,	,	0
if	if	cs	if	if	0
we	we	pns12	we	we	0
shall	shall	vmb	shall	shall	0
make	make	vvi	make	make	0
enquirie	enquirie	n1	enquiry	enquiry	0
into	into	p-acp	into	into	0
his	his	po31	his	his	0
The	The	dt	The	the	0
rich	rich	j	rich	rich	0
revenues	revenues	n2	revenues	revenue	0
and	and	cc	and	and	0
tributes	tributes	n2	tributes	tribute	0
,	,	,	,	,	0
true	true	j	true	true	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
,	,	,	,	,	0
that	that	cst	that	that	0
this	this	d	this	this	0
king	king	n1	king	king	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
others	others	n2-jn	others	other	0
,	,	,	,	,	0
is	is	vbz	is	be	0
endued	endued	vvn	endued	endue	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
greatest	greatest	js	greatest	great	0
and	and	cc	and	and	0
the	the	dt	the	the	0
richest	richest	js	richest	rich	0
,	,	,	,	,	0
both	both	d	both	both	0
china	china	n1	china	china	0
.	.	.	.	.	0
in	in	p-acp	in	in	0
regard	regard	n1	regard	regard	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
fertilitie	fertilitie	n1	fertility	fertility	0
&	&	cc	&	and	0
greatnes	greatnes	n1	greatness	greatness	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
dominions	dominions	n2	dominions	dominion	0
,	,	,	,	,	0
&	&	cc	&	and	0
also	also	av	also	also	0
by	by	p-acp	by	by	0
reason	reason	n1	reason	reason	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
severe	severe	j	severe	severe	0
collection	collection	n1	collection	collection	0
and	and	cc	and	and	0
exaction	exaction	n1	exaction	exaction	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
349	349	crd	349	349	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
Fifteene	Fifteene	crd	Fifteene	fifteen	0
great	great	j	great	great	0
provinces	provinces	n2	provinces	province	0
in	in	p-acp	in	in	0
China	China	np1	China	China	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
The	The	dt	The	the	0
seats	seats	n2	seats	seat	0
roiall	roiall	j	royal	royal	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
hingofChina	hingofChina	np1	hingofChina	hingofChina	0
.	.	.	.	.	1
[	[	[	[	[	0
II.	II.	crd	II	ii	0
ii	ii	crd	ii	two	0
.	.	.	.	.	1
89.	89.	crd	89.	89.	0
]	]	]	]	]	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
The	The	dt	The	the	0
warlike	warlike	j	warlike	warlike	0
munitions	munitions	n2	munitions	munition	0
of	of	pp-f	of	of	0
China	China	np1	China	China	0
,	,	,	,	,	0
y	y	p-acp	y	in	0
a	a	dt	a	a	0
marveilous	marveilous	j	marvelous	marvelous	0
wall	wall	n1	wall	wall	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
duties	duties	n2	duties	duty	0
:	:	:	:	:	0
yea	yea	uh	yea	yea	0
,	,	,	,	,	0
tributes	tributes	n2	tributes	tribute	0
are	are	vbr	are	be	0
imposed	imposed	vvn	imposed	impose	0
upon	upon	p-acp	upon	upon	0
his	his	po31	his	his	0
subjects	subjects	n2-jn	subject's	subject	0
,	,	,	,	,	0
not	not	xx	not	not	0
onely	onely	av-j	only	only	0
for	for	p-acp	for	for	0
lands	lands	n2	lands	land	0
,	,	,	,	,	0
houses	houses	n2	houses	house	0
,	,	,	,	,	0
and	and	cc	and	and	0
impost	impost	n1	impost	impost	0
of	of	pp-f	of	of	0
marchandise	marchandise	n1	merchandise	merchandise	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
also	also	av	also	also	0
for	for	c-acp	for	for	0
every	every	d	every	every	0
person	person	n1	person	person	0
in	in	p-acp	in	in	0
each	each	d	each	each	0
family	family	n1	family	family	0
.	.	.	.	.	1
It	It	pn31	It	it	0
is	is	vbz	is	be	0
likewise	likewise	av	likewise	likewise	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
understood	understood	vvn	understood	understand	0
,	,	,	,	,	0
that	that	cst	that	that	0
almost	almost	av	almost	almost	0
no	no	dx	no	no	0
lord	lord	n1	lord	lord	0
or	or	cc	or	or	0
potentate	potentate	n1	potentate	potentate	0
in	in	p-acp	in	in	0
China	China	np1	China	China	0
hath	hath	vhz	hath	have	0
authoritie	authoritie	n1	authority	authority	0
to	to	pc-acp	to	to	0
levie	levie	vvi	levy	levy	0
unto	unto	p-acp	unto	unto	0
himselfe	himselfe	px31	himself	himself	0
any	any	d	any	any	0
peculiar	peculiar	j	peculiar	peculiar	0
revenues	revenues	n2	revenues	revenue	0
,	,	,	,	,	0
or	or	cc	or	or	0
to	to	pc-acp	to	to	0
collect	collect	vvi	collect	collect	0
any	any	d	any	any	0
rents	rents	n2	rends	rent	0
within	within	p-acp	within	within	0
the	the	dt	the	the	0
precincts	precincts	n2	precincts	precinct	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
seigniories	seigniories	n2	signory	signory	0
,	,	,	,	,	0
al	al	d	all	all	0
such	such	d	such	such	0
power	power	n1	power	power	0
belonging	belonging	vvg	belonging	belong	0
onely	onely	av-j	only	only	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
king	king	n1	king	king	0
:	:	:	:	:	0
whereas	whereas	cs	whereas	whereas	0
in	in	p-acp	in	in	0
Europe	Europe	np1	Europe	Europe	0
the	the	dt	the	the	0
contrary	contrary	n-jn	contrary	contrary	0
is	is	vbz	is	be	0
most	most	av-ds	most	most	0
commonly	commonly	av-j	commonly	common	0
seen	seen	vvn	seen	see	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
we	we	pns12	we	we	0
have	have	vhb	have	have	0
before	before	a-acp	before	before	0
signified	signified	vvn	signified	signify	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
this	this	d	this	this	0
most	most	av-ds	most	most	0
large	large	j	large	large	0
kingdom	kingdom	n1	kingdom	kingdom	0
are	are	vbr	are	be	0
conteined	conteined	vvn	contained	contain	0
15	15	crd	15	15	0
provinces	provinces	n2	provinces	province	0
,	,	,	,	,	0
every	every	d	every	every	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
which	which	r-crq	which	which	0
were	were	vbdr	were	be	0
in	in	p-acp	in	in	0
it	it	pn31	it	it	0
selfe	selfe	n1	self	self	0
sufficient	sufficient	j	sufficient	sufficient	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
made	made	vvn	made	make	0
one	one	crd	one	one	0
great	great	j	great	great	0
kingdom	kingdom	n1	kingdom	kingdom	0
.	.	.	.	.	1
Six	Six	crd	Six	six	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
provinces	provinces	n2	provinces	province	0
do	do	vdb	do	do	0
border	border	vvi	border	border	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
sea	sea	n1	sea	sea	0
,	,	,	,	,	0
namely	namely	av	namely	namely	0
(	(	(	(	(	0
y*	y*	n1	y*	y*	0
I	I	pns11	I	i	0
may	may	vmb	may	may	0
use	use	vvi	use	use	0
the	the	dt	the	the	0
names	names	n2	names	name	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Chinians	Chinians	njp2	Chinians	chinians	0
themselves	themselves	px32	themselves	themselves	0
)	)	)	)	)	0
Coantum	Coantum	fw-la	Coantum	coantum	0
,	,	,	,	,	0
Foquien	Foquien	vvn	Foquien	foquien	0
,	,	,	,	,	0
Chequiam	Chequiam	fw-la	Chequiam	chequiam	0
,	,	,	,	,	0
Nanquin	Nanquin	np1	Nanquin	Nanquin	0
,	,	,	,	,	0
Xantum	Xantum	np1	Xantum	Xantum	0
,	,	,	,	,	0
Paquin	Paquin	np1	Paquin	Paquin	0
:	:	:	:	:	0
the	the	dt	the	the	0
other	other	j-jn	other	other	0
9	9	crd	9	9	0
be	be	vbb	be	be	0
in-land	in-land	n1	inland	inland	0
provinces	provinces	n2	provinces	province	0
,	,	,	,	,	0
namely	namely	av	namely	namely	0
,	,	,	,	,	0
Quiansi	Quiansi	fw-la	Quiansi	quiansi	0
,	,	,	,	,	0
Huquam	Huquam	fw-la	Huquam	huquam	0
,	,	,	,	,	0
Honan	Honan	np1	Honan	Honan	0
,	,	,	,	,	0
Xiensi	Xiensi	fw-la	Xiensi	xiensi	0
,	,	,	,	,	0
Xansi	Xansi	fw-la	Xansi	xansi	0
,	,	,	,	,	0
Suchuon	Suchuon	np1	Suchuon	Suchuon	0
,	,	,	,	,	0
Queicheu	Queicheu	uh-n	Queicheu	queicheu	0
,	,	,	,	,	0
Junan	Junan	np1	Junan	Junan	0
,	,	,	,	,	0
Coansi	Coansi	fw-la	Coansi	coansi	0
.	.	.	.	.	1
Amongst	Amongst	p-acp	among	among	0
all	all	d	all	all	0
the	the	dt	the	the	0
foresayd	foresayd	j-vvn	foresaid	foresay	0
provinces	provinces	n2	provinces	province	0
,	,	,	,	,	0
two	two	crd	two	two	0
are	are	vbr	are	be	0
allotted	allotted	vvn	allotted	allot	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
kings	kings	ng1	kings	king	0
court	court	n1	court	court	0
and	and	cc	and	and	0
seat	seat	n1	seat	seat	0
roial	roial	j	royal	royal	0
,	,	,	,	,	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
say	say	vvi	say	say	0
,	,	,	,	,	0
Paquin	Paquin	np1	Paquin	Paquin	0
for	for	p-acp	for	for	0
his	his	po31	his	his	0
court	court	n1	court	court	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
North	North	n1	North	north	0
,	,	,	,	,	0
and	and	cc	and	and	0
Nanquin	Nanquin	np1	Nanquin	Nanquin	0
for	for	p-acp	for	for	0
his	his	po31	his	his	0
court	court	n1	court	court	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
South	South	n1	South	south	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
the	the	dt	the	the	0
kings	kings	n2	kings	king	0
of	of	pp-f	of	of	0
China	China	np1	China	China	0
were	were	vbdr	were	be	0
woont	woont	vvn	wont	wont	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
resident	resident	j-jn	resident	resident	0
altogether	altogether	av	altogether	altogether	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
South	South	n1	South	south	0
court	court	n1	court	court	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
afterward	afterward	av	afterwards	afterward	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
reason	reason	n1	reason	reason	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
manifold	manifold	j	manifold	manifold	0
and	and	cc	and	and	0
cruell	cruell	j	cruel	cruel	0
warres	warres	n2	wars	war	0
mooved	mooved	vvn	moved	move	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Tartars	Tartars	np2	Tartars	Tartar	0
,	,	,	,	,	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
