The	The	dt	The	the	0
Beglerbeg	Beglerbeg	np1	Beglerbeg	Beglerbeg	0
,	,	,	,	,	0
most	most	av-ds	most	most	0
wise	wise	j	wise	wise	0
and	and	cc	and	and	0
prudent	prudent	j	prudent	prudent	0
Judge	Judge	n1	Judge	judge	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
West	West	n1	West	west	0
Tripolis	Tripolis	np1	Tripolis	Tripoli	0
,	,	,	,	,	0
wee	wee	pns12	we	we	0
wish	wish	vvb	wish	wish	0
the	the	dt	the	the	0
ende	ende	n1	end	end	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
thy	thy	po21	thy	thy	0
enterprises	enterprises	n2	enterprises	enterprise	0
happie	happie	j	happy	happy	0
,	,	,	,	,	0
and	and	cc	and	and	0
prosperous	prosperous	j	prosperous	prosperous	0
.	.	.	.	.	1
By	By	p-acp	By	by	0
these	these	d	these	these	0
our	our	po12	our	our	0
highnesse	highnesse	n1	highness	highness	0
letters	letters	n2	letters	letter	0
,	,	,	,	,	0
wee	wee	pns12	we	we	0
certifie	certifie	vvi	certify	certify	0
thee	thee	pno21	thee	thou	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
right	right	j-jn	right	right	0
honourable	honourable	j	honourable	honourable	0
,	,	,	,	,	0
William	William	np1	William	William	0
Hareborne	Hareborne	vvn	Hareborne	hareborne	0
,	,	,	,	,	0
Ambassadour	Ambassadour	n1	Ambassador	ambassador	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
in	in	p-acp	in	in	0
our	our	po12	our	our	0
most	most	av-ds	most	most	0
famous	famous	j	famous	famous	0
Porch	Porch	n1	Porch	porch	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
excellent	excellent	j	excellent	excellent	0
Queenes	Queenes	ng1	Queens	queen	0
Majestie	Majestie	n1	Majesty	majesty	0
of	of	pp-f	of	of	0
England	England	np1	England	England	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
person	person	n1	person	person	0
,	,	,	,	,	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
letters	letters	n2	letters	letter	0
hath	hath	vhz	hath	have	0
certified	certified	vvn	certified	certify	0
our	our	po12	our	our	0
highnesse	highnesse	n1	highness	highness	0
,	,	,	,	,	0
that	that	cst	that	that	0
a	a	dt	a	a	0
certaine	certaine	j	certain	certain	0
shippe	shippe	n1	ship	ship	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
all	all	d	all	all	0
her	her	po31	her	her	0
furniture	furniture	n1	furniture	furniture	0
,	,	,	,	,	0
and	and	cc	and	and	0
artillerie	artillerie	n1	artillery	artillery	0
,	,	,	,	,	0
worth	worth	j	worth	worth	0
two	two	crd	two	two	0
thousand	thousand	crd	thousand	thousand	0
duckets	duckets	n2	ducats	ducat	0
,	,	,	,	,	0
arriving	arriving	vvg	arriving	arrive	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
port	port	n1	port	port	0
of	of	pp-f	of	of	0
Tripolis	Tripolis	np1	Tripolis	Tripoli	0
,	,	,	,	,	0
and	and	cc	and	and	0
discharged	discharged	vvn	discharged	discharge	0
of	of	pp-f	of	of	0
her	her	po31	her	her	0
lading	lading	n-vvg	lading	lade	0
and	and	cc	and	and	0
marchandize	marchandize	n1	merchandise	merchandise	0
,	,	,	,	,	0
paide	paide	vvn	paid	pay	0
our	our	po12	our	our	0
custome	custome	n1	custom	custom	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
order	order	n1	order	order	0
,	,	,	,	,	0
and	and	cc	and	and	0
againe	againe	av	again	again	0
,	,	,	,	,	0
the	the	dt	the	the	0
marchants	marchants	n2	merchants	merchant	0
laded	laded	vvn	jaded	jade	0
their	their	po32	their	their	0
shippe	shippe	n1	ship	ship	0
with	with	p-acp	with	with	0
oyle	oyle	n1	oil	oil	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
by	by	p-acp	by	by	0
constraint	constraint	n1	constraint	constraint	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
inforced	inforced	vvn	enforced	enforce	0
to	to	pc-acp	to	to	0
buy	buy	vvi	buy	buy	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
,	,	,	,	,	0
&	&	cc	&	and	0
having	having	vhg	having	have	0
answered	answered	vvn	answered	answer	0
in	in	p-acp	in	in	0
like	like	j	like	like	0
maner	maner	n1	manner	manner	0
the	the	dt	the	the	0
custome	custome	n1	custom	custom	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
same	same	d	same	same	0
,	,	,	,	,	0
determined	determined	vvd	determined	determine	0
to	to	pc-acp	to	to	0
depart	depart	vvi	depart	depart	0
:	:	:	:	:	0
a	a	dt	a	a	0
Frenchman	Frenchman	np1	Frenchman	Frenchman	0
assistant	assistant	n1	assistant	assistant	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Marchant	Marchant	n1	Merchant	merchant	0
,	,	,	,	,	0
unknowen	unknowen	j	unknown	unknown	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Englishmen	Englishmen	np2	Englishmen	Englishman	0
,	,	,	,	,	0
caried	caried	vvd	carried	carry	0
away	away	av	away	away	0
with	with	p-acp	with	with	0
him	him	pno31	him	he	0
another	another	j-jn	another	another	0
Frenchman	Frenchman	np1	Frenchman	Frenchman	0
indebted	indebted	vvn	indebted	indebt	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
certaine	certaine	j	certain	certain	0
Moore	Moore	n1	More	moor	0
in	in	p-acp	in	in	0
foure	foure	crd	foure	four	0
hundred	hundred	crd	hundred	hundred	0
duckets	duckets	n2	ducats	ducat	0
,	,	,	,	,	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
force	force	n1	force	force	0
caused	caused	vvd	caused	cause	0
the	the	dt	the	the	0
Englishmen	Englishmen	np2	Englishmen	Englishman	0
,	,	,	,	,	0
and	and	cc	and	and	0
shippe	shippe	n1	ship	ship	0
to	to	pc-acp	to	to	0
depart	depart	vvi	depart	depart	0
:	:	:	:	:	0
who	who	r-crq	who	who	0
neither	neither	av-d	neither	neither	0
suspecting	suspecting	vvg	suspecting	suspect	0
fraude	fraude	n1	fraud	fraud	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
deceite	deceite	n1	deceit	deceit	0
,	,	,	,	,	0
hoised	hoised	j-vvn	hoist	hoist	0
sailes	sailes	n2	sails	sail	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
the	the	dt	the	the	0
meane	meane	j	mean	mean	0
time	time	n1	time	time	0
,	,	,	,	,	0
this	this	d	this	this	0
man	man	n1	man	man	0
,	,	,	,	,	0
whose	whose	rg-crq	whose	who	0
debter	debter	n1	debtor	debtor	0
the	the	dt	the	the	0
Frenchman	Frenchman	np1	Frenchman	Frenchman	0
had	had	vhd	had	have	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
314	314	crd	314	314	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
stollen	stollen	vvn	stolen	steal	0
away	away	av	away	away	0
,	,	,	,	,	0
went	went	vvd	went	go	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Bassa	Bassa	n1	Bassa	bassa	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
supplication	supplication	n1	supplication	supplication	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
whose	whose	rg-crq	whose	who	0
meanes	meanes	n2	means	mean	0
,	,	,	,	,	0
and	and	cc	and	and	0
force	force	n1	force	force	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Castle	Castle	n1	Castle	castle	0
,	,	,	,	,	0
the	the	dt	the	the	0
Englishmen	Englishmen	np2	Englishmen	Englishman	0
were	were	vbdr	were	be	0
constrained	constrained	vvn	constrained	constrain	0
to	to	pc-acp	to	to	0
returne	returne	vvi	return	return	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
port	port	n1	port	port	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
the	the	dt	the	the	0
Frenchman	Frenchman	np1	Frenchman	Frenchman	0
,	,	,	,	,	0
author	author	n1	author	author	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
evill	evill	j-jn	evil	evil	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Master	Master	n1	Master	master	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
ship	ship	n1	ship	ship	0
an	an	dt	and	a	0
Englishman	Englishman	np1	Englishman	Englishman	0
,	,	,	,	,	0
innocent	innocent	j-jn	innocent	innocent	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
crime	crime	n1	crime	crime	0
were	were	vbdr	were	be	0
hanged	hanged	vvn	hanged	hang	0
,	,	,	,	,	0
[	[	[	[	[	0
IL	IL	fw-fr	IL	il	0
i	i	uh	i	i	0
.	.	.	.	.	1
193.	193.	crd	193.	193.	0
]	]	]	]	]	0
and	and	cc	and	and	0
sixe	sixe	crd	sixe	six	0
and	and	cc	and	and	0
twentie	twentie	crd	twentie	twenty	0
Englishmen	Englishmen	np2	Englishmen	Englishman	0
cast	cast	vvn	cast	cast	0
into	into	p-acp	into	into	0
prison	prison	n1	prison	prison	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
whom	whom	ro-crq	whom	who	0
through	through	p-acp	through	through	0
famine	famine	n1	famine	famine	0
,	,	,	,	,	0
thirst	thirst	n1	thirst	thirst	0
,	,	,	,	,	0
and	and	cc	and	and	0
stinke	stinke	n1	stink	stink	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
prison	prison	n1	prison	prison	0
,	,	,	,	,	0
eleven	eleven	crd	eleven	eleven	0
died	died	vvd	died	die	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
rest	rest	n1	rest	rest	0
like	like	av-j	like	like	0
to	to	pc-acp	to	to	0
die	die	vvi	die	die	0
.	.	.	.	.	1
Further	Further	av-jc	Further	further	0
,	,	,	,	,	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
signified	signified	vvn	signified	signify	0
to	to	p-acp	to	to	0
our	our	po12	our	our	0
Majestie	Majestie	n1	Majesty	majesty	0
also	also	av	also	also	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
marchandise	marchandise	n1	merchandise	merchandise	0
and	and	cc	and	and	0
other	other	n-jn	other	other	0
goods	goods	n2-j	goods	good	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
shippe	shippe	n1	ship	ship	0
,	,	,	,	,	0
were	were	vbdr	were	be	0
worth	worth	j	worth	worth	0
7600.	7600.	crd	7600.	7600.	0
duckets	duckets	n2	ducats	ducat	0
:	:	:	:	:	0
which	which	r-crq	which	which	0
things	things	n2	things	thing	0
if	if	cs	if	if	0
they	they	pns32	they	they	0
be	be	vbb	be	be	0
so	so	av	so	so	0
,	,	,	,	,	0
this	this	d	this	this	0
is	is	vbz	is	be	0
our	our	po12	our	our	0
commandement	commandement	n1	commandment	commandment	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
was	was	vbds	was	be	0
granted	granted	vvn	granted	grant	0
and	and	cc	and	and	0
given	given	vvn	given	give	0
by	by	p-acp	by	by	0
our	our	po12	our	our	0
Majestie	Majestie	n1	Majesty	majesty	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
English	English	jp	English	english	0
shippe	shippe	n1	ship	ship	0
,	,	,	,	,	0
and	and	cc	and	and	0
all	all	d	all	all	0
the	the	dt	the	the	0
marchandize	marchandize	n1	merchandise	merchandise	0
,	,	,	,	,	0
and	and	cc	and	and	0
whatsoever	whatsoever	r-crq	whatsoever	whatsoever	0
else	else	av	else	else	0
taken	taken	vvn	taken	take	0
away	away	av	away	away	0
bee	bee	vbb	be	be	0
wholy	wholy	av-jn	wholly	whole	0
restored	restored	vvn	restored	restore	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Englishmen	Englishmen	np2	Englishmen	Englishman	0
be	be	vbb	be	be	0
let	let	vvn	let	let	0
goe	goe	vvb	go	go	0
free	free	j	free	free	0
,	,	,	,	,	0
and	and	cc	and	and	0
suffered	suffered	vvd	suffered	suffer	0
to	to	pc-acp	to	to	0
returne	returne	vvi	return	return	0
into	into	p-acp	into	into	0
their	their	po32	their	their	0
Countrey	Countrey	n1	Country	country	0
.	.	.	.	.	1
Wherefore	Wherefore	c-crq	Wherefore	wherefore	0
when	when	c-crq	when	when	0
this	this	d	this	this	0
our	our	po12	our	our	0
commaundement	commaundement	n1	commandment	commandment	0
shall	shall	vmb	shall	shall	0
come	come	vvi	come	come	0
unto	unto	p-acp	unto	unto	0
thee	thee	pno21	thee	thou	0
,	,	,	,	,	0
wee	wee	pns12	we	we	0
straightly	straightly	av-j	straightly	straight	0
commaund	commaund	vvi	command	command	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
foresaid	foresaid	j-vvn	foresaid	foresay	0
businesse	businesse	n1	business	business	0
be	be	vbi	be	be	0
diligently	diligently	av-j	diligently	diligent	0
looked	looked	vvn	looked	look	0
unto	unto	p-acp	unto	unto	0
,	,	,	,	,	0
and	and	cc	and	and	0
discharged	discharged	vvn	discharged	discharge	0
.	.	.	.	.	1
And	And	cc	And	and	0
if	if	cs	if	if	0
it	it	pn31	it	it	0
be	be	vbb	be	be	0
so	so	av	so	so	0
,	,	,	,	,	0
that	that	cst	that	that	0
a	a	dt	a	a	0
Frenchman	Frenchman	np1	Frenchman	Frenchman	0
,	,	,	,	,	0
and	and	cc	and	and	0
no	no	dx	no	no	0
Englishman	Englishman	np1	Englishman	Englishman	0
hath	hath	vhz	hath	have	0
done	done	vdn	done	do	0
this	this	d	this	this	0
craft	craft	n1	craft	craft	0
,	,	,	,	,	0
and	and	cc	and	and	0
wickednesse	wickednesse	n1	wickedness	wickedness	0
un-knowen	un-knowen	j	unknown	unknown	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Englishmen	Englishmen	np2	Englishmen	Englishman	0
,	,	,	,	,	0
and	and	cc	and	and	0
as	as	p-acp	as	as	0
authour	authour	n1	author	author	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
wickednesse	wickednesse	n1	wickedness	wickedness	0
is	is	vbz	is	be	0
punished	punished	vvn	punished	punish	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Englishmen	Englishmen	np2	Englishmen	Englishman	0
committed	committed	vvd	committed	commit	0
nothing	nothing	pix	nothing	nothing	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
peace	peace	n1	peace	peace	0
and	and	cc	and	and	0
league	league	n1	league	league	0
,	,	,	,	,	0
or	or	cc	or	or	0
their	their	po32	their	their	0
articles	articles	n2	articles	article	0
:	:	:	:	:	0
also	also	av	also	also	0
if	if	cs	if	if	0
they	they	pns32	they	they	0
payd	payd	vvd	paid	pay	0
custome	custome	n1	custom	custom	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
order	order	n1	order	order	0
,	,	,	,	,	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
against	against	p-acp	against	against	0
lawe	lawe	n1	law	law	0
,	,	,	,	,	0
custome	custome	n1	custom	custom	0
of	of	pp-f	of	of	0
Countreys	Countreys	ng2	Countries'	country	0
,	,	,	,	,	0
and	and	cc	and	and	0
their	their	po32	their	their	0
privilege	privilege	n1	privilege	privilege	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
hinder	hinder	vvi	hinder	hinder	0
or	or	cc	or	or	0
hurt	hurt	vvi	hurt	hurt	0
them	them	pno32	them	they	0
.	.	.	.	.	1
Neither	Neither	av-d	Neither	neither	0
is	is	vbz	is	be	0
it	it	pn31	it	it	0
meete	meete	j	meet	meet	0
,	,	,	,	,	0
their	their	po32	their	their	0
shippe	shippe	n1	ship	ship	0
,	,	,	,	,	0
marchandise	marchandise	n1	merchandise	merchandise	0
,	,	,	,	,	0
and	and	cc	and	and	0
all	all	d	all	all	0
their	their	po32	their	their	0
goods	goods	n2-j	goods	good	0
taken	taken	vvn	taken	take	0
,	,	,	,	,	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
withholden	withholden	vvi	withholden	withhold	0
.	.	.	.	.	1
Wee	Wee	pns12	we	we	0
will	will	vmb	will	will	0
therefore	therefore	av	therefore	therefore	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
English	English	jp	English	english	0
shippe	shippe	n1	ship	ship	0
,	,	,	,	,	0
marchandize	marchandize	n1	merchandise	merchandise	0
,	,	,	,	,	0
and	and	cc	and	and	0
all	all	d	all	all	0
other	other	n-jn	other	other	0
their	their	po32	their	their	0
goods	goods	n2-j	goods	good	0
,	,	,	,	,	0
without	without	p-acp	without	without	0
exception	exception	n1	exception	exception	0
,	,	,	,	,	0
be	be	vbb	be	be	0
restored	restored	vvn	restored	restore	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Englishmen	Englishmen	np2	Englishmen	Englishman	0
:	:	:	:	:	0
also	also	av	also	also	0
that	that	cst	that	that	0
the	the	dt	the	the	0
men	men	n2	men	man	0
bee	bee	vbb	be	be	0
let	let	vvn	let	let	0
goe	goe	vvb	go	go	0
free	free	j	free	free	0
,	,	,	,	,	0
and	and	cc	and	and	0
if	if	cs	if	if	0
they	they	pns32	they	they	0
will	will	vmb	will	will	0
,	,	,	,	,	0
let	let	vvb	let	let	0
none	none	pix	none	none	0
hinder	hinder	vvi	hinder	hinder	0
them	them	pno32	them	they	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
returne	returne	vvi	return	return	0
peaceably	peaceably	av-j	peaceably	peaceable	0
into	into	p-acp	into	into	0
their	their	po32	their	their	0
Countrey	Countrey	n1	Country	country	0
:	:	:	:	:	0
do	do	vdb	do	do	0
not	not	xx	not	not	0
commit	commit	vvi	commit	commit	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
another	another	j-jn	another	another	0
time	time	n1	time	time	0
complaine	complaine	vvi	complain	complain	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
matter	matter	n1	matter	matter	0
,	,	,	,	,	0
and	and	cc	and	and	0
how	how	c-crq	how	how	0
this	this	d	this	this	0
businesse	businesse	n1	business	business	0
is	is	vbz	is	be	0
dispatched	dispatched	vvn	dispatched	dispatch	0
,	,	,	,	,	0
certifie	certifie	vvi	certify	certify	0
us	us	pno12	us	we	0
at	at	p-acp	at	at	0
our	our	po12	our	our	0
most	most	av-ds	most	most	0
famous	famous	j	famous	famous	0
porche	porche	n1	porch	porch	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
Dated	Dated	j-vvn	Dated	date	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Citie	Citie	n1	City	city	0
of	of	pp-f	of	of	0
Constantinople	Constantinople	np1	Constantinople	Constantinople	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
992.	992.	crd	992.	992.	0
yeere	yeere	n1	year	year	0
of	of	pp-f	of	of	0
Mahomet	Mahomet	np1	Mahomet	Mahomet	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
ende	ende	n1	end	end	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
moneth	moneth	n1	month	month	0
of	of	pp-f	of	of	0
October	October	np1	October	October	0
;	;	;	;	;	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
yeere	yeere	n1	year	year	0
of	of	pp-f	of	of	0
Jesus	Jesus	np1	Jesus	Jesus	0
1584.	1584.	crd	1584.	1584.	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
315	315	crd	315	315	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
.	.	.	.	.	1
