Certaine	Certaine	j	Certain	certain	0
cities	cities	n2	cities	city	0
was	was	vbds	was	be	0
herein	herein	av	herein	herein	0
of	of	pp-f	of	of	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
295	295	crd	295	295	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
[	[	[	[	[	0
II.	II.	crd	II	ii	0
ii	ii	crd	ii	two	0
.	.	.	.	.	1
69.	69.	crd	69.	69.	0
]	]	]	]	]	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
ancient	ancient	j	ancient	ancient	0
time	time	n1	time	time	0
the	the	dt	the	the	0
royall	royall	j	royal	royal	0
seat	seat	n1	seat	seat	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Chinish	Chinish	j	Chinish	chinish	0
kings	kings	n2	kings	king	0
.	.	.	.	.	1
From	From	p-acp	From	from	0
this	this	d	this	this	0
shire	shire	n1	shire	shire	0
,	,	,	,	,	0
&	&	cc	&	and	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
aforesaid	aforesaid	j	aforesaid	aforesaid	0
Chequeam	Chequeam	n1	Chequeam	chequeam	0
forward	forward	av-j	forward	forward	0
bare	bare	vvd	bore	bear	0
rule	rule	vvi	rule	rule	0
the	the	dt	the	the	0
other	other	j-jn	other	other	0
kings	kings	n2	kings	king	0
,	,	,	,	,	0
until	until	c-acp	until	until	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
region	region	n1	region	region	0
became	became	vvd	became	become	0
one	one	crd	one	one	0
kingdome	kingdome	n1	kingdom	kingdom	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
The	The	dt	The	the	0
6.	6.	crd	6.	6.	0
shire	shire	n1	shire	shire	0
beareth	beareth	vvz	bears	bear	0
the	the	dt	the	the	0
name	name	n1	name	name	0
Quianci	Quianci	np1	Quianci	Quianci	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
also	also	av	also	also	0
the	the	dt	the	the	0
principal	principal	j-jn	principal	principal	0
City	City	n1	City	city	0
thereof	thereof	av	thereof	thereof	0
,	,	,	,	,	0
wherein	wherein	c-crq	wherein	wherein	0
the	the	dt	the	the	0
fine	fine	j	fine	fine	0
clay	clay	n1	clay	clay	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
vessels	vessels	n2	vessels	vessel	0
is	is	vbz	is	be	0
wrought	wrought	vvn	wrought	wrought	0
.	.	.	.	.	1
The	The	dt	The	the	0
Portugals	Portugals	np2	Portugals	Portugal	0
being	being	vbg	being	be	0
ignorant	ignorant	j	ignorant	ignorant	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Countrey	Countrey	n1	Country	country	0
,	,	,	,	,	0
and	and	cc	and	and	0
finding	finding	vvg	finding	find	0
great	great	j	great	great	0
abundance	abundance	n1	abundance	abundance	0
of	of	pp-f	of	of	0
that	that	cst	that	that	0
fine	fine	j	fine	fine	0
clay	clay	n1	clay	clay	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
solde	solde	vvn	sold	sell	0
at	at	p-acp	at	at	0
Liampo	Liampo	np1	Liampo	Liampo	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
very	very	av	very	very	0
good	good	j	good	good	0
cheape	cheape	j	cheap	cheap	0
,	,	,	,	,	0
thought	thought	vvn	thought	think	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
first	first	ord	first	first	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
had	had	vhd	had	have	0
bene	bene	vbn	be	be	0
made	made	vvn	made	make	0
there	there	a-acp	there	there	0
,	,	,	,	,	0
howbeit	howbeit	a-acp	howbeit	howbeit	0
in	in	p-acp	in	in	0
fine	fine	n1	fine	fine	0
they	they	pns32	they	they	0
perceived	perceived	vvd	perceived	perceive	0
that	that	cst	that	that	0
the	the	dt	the	the	0
standing	standing	n-vvg	standing	stand	0
of	of	pp-f	of	of	0
Quinzi	Quinzi	np1	Quinzi	Quinzi	0
more	more	av-dc	more	more	0
neere	neere	av-j	near	near	0
unto	unto	p-acp	unto	unto	0
Liampo	Liampo	np1	Liampo	Liampo	0
then	then	av	then	then	0
to	to	p-acp	to	to	0
Cinceo	Cinceo	np1	Cinceo	Cinceo	0
or	or	cc	or	or	0
Cantan	Cantan	np1	Cantan	Cantan	0
was	was	vbds	was	be	0
the	the	dt	the	the	0
cause	cause	n1	cause	cause	0
of	of	pp-f	of	of	0
so	so	av	so	so	0
much	much	d	much	much	0
fine	fine	j	fine	fine	0
clay	clay	n1	clay	clay	0
at	at	p-acp	at	at	0
Liampo	Liampo	np1	Liampo	Liampo	0
:	:	:	:	:	0
within	within	p-acp	within	within	0
the	the	dt	the	the	0
compasse	compasse	n1	compass	compass	0
of	of	pp-f	of	of	0
Quinci	Quinci	np1	Quinci	Quinci	0
shire	shire	n1	shire	shire	0
be	be	vbb	be	be	0
other	other	j-jn	other	other	0
12.	12.	crd	12.	12.	0
cities	cities	n2	cities	city	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
The	The	dt	The	the	0
7.	7.	crd	7.	7.	0
shire	shire	n1	shire	shire	0
is	is	vbz	is	be	0
Quicin	Quicin	n1	Quicin	quicin	0
,	,	,	,	,	0
the	the	dt	the	the	0
8.	8.	crd	8.	8.	1
Quansi	Quansi	fw-fr	Quansi	quansi	0
,	,	,	,	,	0
the	the	dt	the	the	0
9.	9.	crd	9.	9	1
Confu	Confu	np1	Confu	Confu	0
,	,	,	,	,	0
the	the	dt	the	the	0
10.	10.	crd	10.	10.	1
Urnan	Urnan	np1	Urnan	Urnan	0
,	,	,	,	,	0
the	the	dt	the	the	0
11.	11.	crd	11.	11.	1
Sichiva	Sichiva	np1	Sichiva	Sichiva	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
the	the	dt	the	the	0
first	first	ord	first	first	0
hereof	hereof	av	hereof	hereof	0
there	there	pc-acp	there	there	0
be	be	vbi	be	be	0
16.	16.	crd	16.	16.	1
Cities	Cities	ng1	Cities	city	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
next	next	ord	next	next	0
15	15	crd	15	15	0
:	:	:	:	:	0
how	how	c-crq	how	how	0
many	many	d	many	many	0
Townes	Townes	n2	Towns	town	0
the	the	dt	the	the	0
other	other	j-jn	other	other	0
3.	3.	crd	3.	3.	0
have	have	vhi	have	have	0
,	,	,	,	,	0
wee	wee	pns12	we	we	0
are	are	vbr	are	be	0
ignorant	ignorant	j	ignorant	ignorant	0
as	as	c-acp	as	as	0
yet	yet	av	yet	yet	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
also	also	av	also	also	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
proper	proper	j	proper	proper	0
names	names	n2	names	name	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
12.	12.	crd	12.	12.	0
and	and	cc	and	and	0
13.	13.	crd	13.	13.	0
shires	shires	n2	shires	shire	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
townes	townes	n2	towns	town	0
therein	therein	av	therein	therein	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
This	This	d	This	this	0
finally	finally	av-j	finally	final	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
generally	generally	av-j	generally	general	0
said	said	vvn	said	say	0
hereof	hereof	av	hereof	hereof	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
greater	greater	jc	greater	great	0
shires	shires	n2	shires	shire	0
in	in	p-acp	in	in	0
China	China	np1	China	China	0
province	province	n1	province	province	0
may	may	vmb	may	may	0
bee	bee	vbi	be	be	0
compared	compared	vvn	compared	compare	0
with	with	p-acp	with	with	0
mightie	mightie	j	mighty	mighty	0
kingdomes	kingdomes	n2	kingdoms	kingdom	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
In	In	p-acp	In	in	0
eche	eche	d	eke	each	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
shires	shires	n2	shires	shire	0
bee	bee	vbb	be	be	0
set	set	vvn	set	set	0
Ponchiassini	Ponchiassini	np1	Ponchiassini	Ponchiassini	0
and	and	cc	and	and	0
Anchiassini	Anchiassini	np1	Anchiassini	Anchiassini	0
,	,	,	,	,	0
before	before	p-acp	before	before	0
whom	whom	ro-crq	whom	who	0
are	are	vbr	are	be	0
handled	handled	vvn	handled	handle	0
the	the	dt	the	the	0
matters	matters	n2	matters	matter	0
of	of	pp-f	of	of	0
other	other	j-jn	other	other	0
Cities	Cities	n2	Cities	city	0
.	.	.	.	.	1
There	There	pc-acp	There	there	0
is	is	vbz	is	be	0
also	also	av	also	also	0
placed	placed	vvn	placed	place	0
in	in	p-acp	in	in	0
ech	ech	d	each	each	0
one	one	pi	one	one	0
a	a	dt	a	a	0
Tutan	Tutan	np1	Tutan	Tutan	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
you	you	pn22	you	you	0
would	would	vmd	would	will	0
say	say	vvi	say	say	0
,	,	,	,	,	0
a	a	dt	a	a	0
governour	governour	n1	governor	governor	0
,	,	,	,	,	0
and	and	cc	and	and	0
a	a	dt	a	a	0
Chian	Chian	jp	Chian	chian	0
,	,	,	,	,	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
visiter	visiter	n1	visiter	visitor	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
:	:	:	:	:	0
whose	whose	r-crq	whose	who	0
office	office	n1	office	office	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
goe	goe	vvi	go	go	0
in	in	p-acp	in	in	0
circuit	circuit	n1	circuit	circuit	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
see	see	vvi	see	see	0
justice	justice	n1	justice	justice	0
exactly	exactly	av-j	exactly	exact	0
done	done	vdn	done	do	0
.	.	.	.	.	1
By	By	p-acp	By	by	0
these	these	d	these	these	0
meanes	meanes	n2	means	mean	0
so	so	av	so	so	0
uprightly	uprightly	av-j	uprightly	upright	0
things	things	n2	things	thing	0
are	are	vbr	are	be	0
ordered	ordered	vvn	ordered	order	0
there	there	a-acp	there	there	0
,	,	,	,	,	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
worthily	worthily	av-j	worthily	worthy	0
accompted	accompted	vvn	accounted	account	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
best	best	js	best	best	0
governed	governed	vvn	governed	govern	0
provinces	provinces	n2	provinces	province	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
the	the	dt	the	the	0
world	world	n1	world	world	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
The	The	dt	The	the	0
king	king	n1	king	king	0
maketh	maketh	vvz	makes	make	0
alwayes	alwayes	av	always	always	0
his	his	po31	his	his	0
abode	abode	n1	abided	abode	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
great	great	j	great	great	0
city	city	n1	city	city	0
Pachin	Pachin	np1	Pachin	Pachin	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
much	much	av-d	much	much	0
to	to	pc-acp	to	to	0
say	say	vvi	say	say	0
in	in	p-acp	in	in	0
our	our	po12	our	our	0
language	language	n1	language	language	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
name	name	n1	name	name	0
thereof	thereof	av	thereof	thereof	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
advertised	advertised	vvn	advertised	advertise	0
,	,	,	,	,	0
the	the	dt	the	the	0
towne	towne	n1	town	town	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
kingdome	kingdome	n1	kingdom	kingdom	0
.	.	.	.	.	1
This	This	d	This	this	0
kingdome	kingdome	n1	kingdom	kingdom	0
is	is	vbz	is	be	0
so	so	av	so	so	0
large	large	j	large	large	0
,	,	,	,	,	0
that	that	cst	that	that	0
under	under	p-acp	under	under	0
five	five	crd	five	five	0
monethes	monethes	n2	months	month	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
not	not	xx	not	not	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
travaile	travaile	vvi	travail	travail	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Townes	Townes	n2	Towns	town	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Sea	Sea	n1	Sea	sea	0
side	side	n1	side	side	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Court	Court	n1	Court	court	0
,	,	,	,	,	0
and	and	cc	and	and	0
backe	backe	av	back	back	0
againe	againe	av	again	again	0
,	,	,	,	,	0
no	no	uh-dx	no	no	0
not	not	xx	not	not	0
under	under	p-acp	under	under	0
three	three	crd	three	three	0
296	296	crd	296	296	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
monethes	monethes	ng2	months	month	0
in	in	p-acp	in	in	0
poste	poste	n1	post	post	0
at	at	p-acp	at	at	0
your	your	po22	your	your	0
urgent	urgent	j	urgent	urgent	0
businesse	businesse	n1	business	business	0
.	.	.	.	.	1
The	The	dt	The	the	0
posthorses	posthorses	n2	posthorses	posthorse	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
Countrey	Countrey	n1	Country	country	0
are	are	vbr	are	be	0
litle	litle	j	little	little	0
of	of	pp-f	of	of	0
body	body	n1	body	body	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
swift	swift	j	swift	swift	0
of	of	pp-f	of	of	0
foote	foote	n1	foot	foot	0
.	.	.	.	.	1
Many	Many	np1	Many	Many	0
doe	doe	vdb	do	do	0
traveile	traveile	vvi	travel	travel	0
the	the	dt	the	the	0
greater	greater	jc	greater	great	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
journey	journey	n1	journey	journey	0
by	by	p-acp	by	by	0
water	water	n1	water	water	0
in	in	p-acp	in	in	0
certaine	certaine	j	certain	certain	0
light	light	n1	light	light	0
barkes	barkes	n2	barks	bark	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
multitude	multitude	n1	multitude	multitude	0
of	of	pp-f	of	of	0
Rivers	Rivers	n2	Rivers	river	0
commodious	commodious	j	commodious	commodious	0
for	for	p-acp	for	for	0
passage	passage	n1	passage	passage	0
from	from	p-acp	from	from	0
one	one	crd	one	one	0
Citie	Citie	n1	City	city	0
to	to	p-acp	to	to	0
another	another	j-jn	another	another	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
The	The	dt	The	the	0
King	King	n1	King	king	0
,	,	,	,	,	0
notwithstanding	notwithstanding	p-acp	notwithstanding	notwithstanding	0
the	the	dt	the	the	0
hugenesse	hugenesse	n1	hugeness	hugeness	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
king	king	n1	king	king	0
-	-	-	-	-	0
Theirmoneths	Theirmoneths	n2	Theirmoneths	theirmoneth	0
.	.	.	.	.	0
dome	dome	n1	dome	dome	0
,	,	,	,	,	0
hath	hath	vhz	hath	have	0
such	such	d	such	such	0
a	a	dt	a	a	0
care	care	n1	care	care	0
thereof	thereof	av	thereof	thereof	0
,	,	,	,	,	0
that	that	cst	that	that	0
every	every	d	every	every	0
Moone	Moone	n1	Moon	moon	0
(	(	(	(	(	0
for	for	c-acp	for	for	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Moones	Moones	n2	Moons	moon	0
they	they	pns32	they	they	0
reckon	reckon	vvb	reckon	reckon	0
their	their	po32	their	their	0
monethes	monethes	n2	months	month	0
)	)	)	)	)	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
advertised	advertised	vvn	advertised	advertise	0
fully	fully	av-j	fully	full	0
of	of	pp-f	of	of	0
whatsoever	whatsoever	r-crq	whatsoever	whatsoever	0
thing	thing	n1	thing	thing	0
happeneth	happeneth	vvz	happeneth	happen	0
therein	therein	av	therein	therein	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
these	these	d	these	these	0
meanes	meanes	n2	means	mean	0
