An	An	dt	And	a	0
Henry	Henry	np1	Henry	Henry	0
Uredeland	Uredeland	np1	Uredeland	Uredeland	0
,	,	,	,	,	0
M.	M.	n1	M.	m.	0
Riman	Riman	np1	Riman	Riman	0
Salum	Salum	np1	Salum	Salum	0
chief	chief	j-jn	chief	chief	0
notaries	notaries	n2	notaries	notary	0
,	,	,	,	,	0
Thederic	Thederic	np1	Thederic	Thederic	0
Knesvolt	Knesvolt	vvb	Knesvolt	knesvolt	0
secretary	secretary	n1	secretary	secretary	0
,	,	,	,	,	0
M.	M.	n1	M.	m.	0
Simon	Simon	np1	Simon	Simon	0
Clovesten	Clovesten	np1	Clovesten	Clovesten	0
chief	chief	j-jn	chief	chief	0
notary	notary	n1	notary	notary	0
,	,	,	,	,	0
and	and	cc	and	and	0
John	John	np1	John	John	0
Zotebotter	Zotebotter	np1	Zotebotter	Zotebotter	0
citizen	citizen	n1	citizen	citizen	0
,	,	,	,	,	0
being	being	vbg	being	be	0
sufficiently	sufficiently	av-j	sufficiently	sufficient	0
made	made	vvn	made	make	0
and	and	cc	and	and	0
ordained	ordained	vvn	ordained	ordain	0
procurators	procurators	n2	procurators	procurator	0
and	and	cc	and	and	0
messengers	messengers	n2	messengers	messenger	0
,	,	,	,	,	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
behalfe	behalfe	n1	behalf	behalf	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
cities	cities	n2	cities	city	0
of	of	pp-f	of	of	0
Lubec	Lubec	np1	Lubec	Lubec	0
,	,	,	,	,	0
Bremen	Bremen	np1	Bremen	Bremen	0
,	,	,	,	,	0
Hamburg	Hamburg	np1	Hamburg	Hamburg	0
,	,	,	,	,	0
Sund	Sund	np1	Sund	Sund	0
,	,	,	,	,	0
and	and	cc	and	and	0
Gripeswold	Gripeswold	np1	Gripeswold	Gripeswold	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
demanding	demanding	vvg	demanding	demand	0
&	&	cc	&	and	0
obtaining	obtaining	vvg	obtaining	obtain	0
severally	severally	av-j	severally	several	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
due	due	j-jn	due	due	0
reformation	reformation	n1	reformation	reformation	0
,	,	,	,	,	0
and	and	cc	and	and	0
recompense	recompense	vvi	recompense	recompense	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
hands	hands	n2	hands	hand	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
saide	saide	j-vvn	said	say	0
sovereigne	sovereigne	j-jn	sovereign	sovereign	0
lord	lord	n1	lord	lord	0
the	the	dt	the	the	0
king	king	n1	king	king	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
messengers	messengers	n2	messengers	messenger	0
and	and	cc	and	and	0
commissioners	commissioners	n2	commissioners	commissioner	0
aforesayde	aforesayde	j	aforesaid	aforesaid	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
all	all	d	all	all	0
injuries	injuries	n2	injuries	injury	0
,	,	,	,	,	0
damages	damages	n2	damages	damage	0
,	,	,	,	,	0
grievances	grievances	n2	grievances	grievance	0
,	,	,	,	,	0
and	and	cc	and	and	0
manslaughters	manslaughters	n2	manslaughters	manslaughter	0
,	,	,	,	,	0
any	any	d	any	any	0
wayes	wayes	n2	ways	way	0
unjustly	unjustly	av-j	unjustly	unjust	0
done	done	vdn	done	do	0
,	,	,	,	,	0
and	and	cc	and	and	0
offred	offred	vvd	offered	offer	0
severally	severally	av-j	severally	several	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
liege	liege	n1	liege	liege	0
people	people	n1	people	people	0
and	and	cc	and	and	0
subjects	subjects	n2-jn	subject's	subject	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
soveraigne	soveraigne	j-jn	sovereign	sovereign	0
lord	lord	n1	lord	lord	0
the	the	dt	the	the	0
king	king	n1	king	king	0
,	,	,	,	,	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
common	common	j	common	common	0
societie	societie	n1	society	society	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
marchants	marchants	n2	merchants	merchant	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Hans	Hans	np1	Hans	Hans	0
,	,	,	,	,	0
and	and	cc	and	and	0
unto	unto	p-acp	unto	unto	0
any	any	d	any	any	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Citizens	Citizens	n2	Citizens	citizen	0
,	,	,	,	,	0
people	people	n1	people	people	0
and	and	cc	and	and	0
inhabitants	inhabitants	n2	inhabitants	inhabitant	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
cities	cities	n2	cities	city	0
aforesaide	aforesaide	j	aforesaid	aforesaid	0
whatsoever	whatsoever	r-crq	whatsoever	whatsoever	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
other	other	j-jn	other	other	0
part	part	n1	part	part	0
,	,	,	,	,	0
Witnesseth	Witnesseth	vvz	Witnesseth	witness	0
:	:	:	:	:	0
That	That	cst	That	that	0
betweene	betweene	p-acp	between	between	0
all	all	d	all	all	0
and	and	cc	and	and	0
every	every	d	every	every	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
saide	saide	j-vvn	said	say	0
Procurators	Procurators	n2	Procurators	procurator	0
,	,	,	,	,	0
messengers	messengers	n2	messengers	messenger	0
,	,	,	,	,	0
and	and	cc	and	and	0
Commissioners	Commissioners	n2	Commissioners	commissioner	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
vertue	vertue	n1	virtue	virtue	0
55	55	crd	55	55	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
A.D.	A.D.	np1	A.D.	A.D.	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
I405	I405	np1	I405	I405	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
authoritie	authoritie	n1	authority	authority	0
committed	committed	vvn	committed	commit	0
unto	unto	p-acp	unto	unto	0
them	them	pno32	them	they	0
,	,	,	,	,	0
it	it	pn31	it	it	0
hath	hath	vhz	hath	have	0
bene	bene	vbn	be	be	0
and	and	cc	and	and	0
is	is	vbz	is	be	0
appointed	appointed	vvn	appointed	appoint	0
,	,	,	,	,	0
concluded	concluded	vvn	concluded	conclude	0
,	,	,	,	,	0
and	and	cc	and	and	0
decreed	decreed	vvn	decreed	decree	0
:	:	:	:	:	0
that	that	cst	that	that	0
the	the	dt	the	the	0
liege	liege	n1	liege	liege	0
marchants	marchants	n2	merchants	merchant	0
and	and	cc	and	and	0
subjects	subjects	n2-jn	subject's	subject	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
said	said	j-vvn	said	say	0
soveraigne	soveraigne	j-jn	sovereign	sovereign	0
lord	lord	n1	lord	lord	0
the	the	dt	the	the	0
king	king	n1	king	king	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
marchants	marchants	n2	merchants	merchant	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
common	common	j	common	common	0
societie	societie	n1	society	society	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Dutch	Dutch	jp	Dutch	dutch	0
Hans	Hans	np1	Hans	Hans	0
aforesaide	aforesaide	j	aforesaid	aforesaid	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
hencefoorth	hencefoorth	av	henceforth	henceforth	0
for	for	p-acp	for	for	0
one	one	crd	one	one	0
whole	whole	j-jn	whole	whole	0
yeere	yeere	n1	year	year	0
and	and	cc	and	and	0
seven	seven	crd	seven	seven	0
moneths	moneths	n2	months	month	0
immediately	immediately	av-j	immediately	immediate	0
next	next	ord	next	next	0
ensuing	ensuing	vvg	ensuing	ensue	0
and	and	cc	and	and	0
following	following	vvg	following	follow	0
,	,	,	,	,	0
shalbe	shalbe	vmb|vbi	shall	shall|be	0
permitted	permitted	vvn	permitted	permit	0
and	and	cc	and	and	0
licenced	licenced	vvd	licenced	licence	0
friendly	friendly	j	friendly	friendly	0
,	,	,	,	,	0
freely	freely	av-j	freely	free	0
,	,	,	,	,	0
and	and	cc	and	and	0
securely	securely	av-j	securely	secure	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
exercise	exercise	vvi	exercise	exercise	0
mutual	mutual	j	mutual	mutual	0
traffike	traffike	n1	traffic	traffic	0
,	,	,	,	,	0
and	and	cc	and	and	0
like	like	j	like	like	0
marchants	marchants	n2	merchants	merchant	0
to	to	pc-acp	to	to	0
buy	buy	vvi	buy	buy	0
&	&	cc	&	and	0
sell	sell	vvi	fell	sell	0
together	together	av	together	together	0
,	,	,	,	,	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
,	,	,	,	,	0
and	and	cc	and	and	0
unto	unto	p-acp	unto	unto	0
another	another	j-jn	another	another	0
,	,	,	,	,	0
1400.	1400.	crd	1400.	1400.	0
even	even	av	even	even	0
as	as	c-acp	as	as	0
in	in	p-acp	in	in	0
times	times	n2	times	time	0
past	past	j	past	past	0
,	,	,	,	,	0
namely	namely	av	namely	namely	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
yeere	yeere	n1	year	year	0
1400.	1400.	crd	1400.	1400.	0
and	and	cc	and	and	0
before	before	p-acp	before	before	0
that	that	d	that	that	0
time	time	n1	time	time	0
also	also	av	also	also	0
,	,	,	,	,	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
bin	bin	vbn	been	be	0
accustomed	accustomed	vvn	accustomed	accustom	0
to	to	pc-acp	to	to	0
exercise	exercise	vvi	exercise	exercise	0
mutuall	mutuall	j	mutual	mutual	0
traffike	traffike	n1	traffic	traffic	0
and	and	cc	and	and	0
marchandise	marchandise	n1	merchandise	merchandise	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
buy	buy	vvi	buy	buy	0
and	and	cc	and	and	0
sell	sell	vvi	fell	sell	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
Also	Also	av	Also	also	0
the	the	dt	the	the	0
saide	saide	j-vvn	said	say	0
William	William	np1	William	William	0
and	and	cc	and	and	0
John	John	np1	John	John	0
agreed	agreed	vvn	agreed	agree	0
and	and	cc	and	and	0
consented	consented	vvn	consented	consent	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
themselves	themselves	px32	themselves	themselves	0
,	,	,	,	,	0
or	or	cc	or	or	0
some	some	d	some	some	0
other	other	n-jn	other	other	0
perhaps	perhaps	av	perhaps	perhaps	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
appointed	appointed	vvn	appointed	appoint	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
behalfe	behalfe	n1	behalf	behalf	0
by	by	p-acp	by	by	0
their	their	po32	their	their	0
saide	saide	j-vvn	said	say	0
lord	lord	n1	lord	lord	0
the	the	dt	the	the	0
king	king	n1	king	king	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
stead	stead	n1	stead	stead	0
,	,	,	,	,	0
shall	shall	vmb	shall	shall	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
first	first	ord	first	first	0
day	day	n1	day	day	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
moneth	moneth	n1	month	month	0
of	of	pp-f	of	of	0
May	May	np1	May	May	0
next	next	ord	next	next	0
to	to	pc-acp	to	to	0
come	come	vvi	come	come	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
continuation	continuation	n1	continuation	continuation	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
dayes	dayes	n2	days	day	0
following	following	vvg	following	follow	0
,	,	,	,	,	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
towne	towne	n1	town	town	0
of	of	pp-f	of	of	0
Dordract	Dordract	n1	Dordract	dordract	0
in	in	p-acp	in	in	0
Holland	Holland	n1	Holland	holland	0
,	,	,	,	,	0
or	or	cc	or	or	0
upon	upon	p-acp	upon	upon	0
any	any	d	any	any	0
other	other	j-jn	other	other	0
terme	terme	n1	term	term	0
or	or	cc	or	or	0
termes	termes	n2	terms	term	0
,	,	,	,	,	0
then	then	av	then	then	0
perhaps	perhaps	av	perhaps	perhaps	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
limited	limited	vvn	limited	limit	0
,	,	,	,	,	0
competently	competently	av-j	competently	competent	0
satisfie	satisfie	vvi	satisfy	satisfy	0
,	,	,	,	,	0
and	and	cc	and	and	0
performe	performe	vvi	perform	perform	0
convenient	convenient	j	convenient	convenient	0
recompence	recompence	n1	recompense	recompense	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
saide	saide	j-vvn	said	say	0
common	common	j	common	common	0
societie	societie	n1	society	society	0
,	,	,	,	,	0
citizens	citizens	n2	citizens	citizen	0
,	,	,	,	,	0
people	people	n1	people	people	0
,	,	,	,	,	0
and	and	cc	and	and	0
inhabitants	inhabitants	n2	inhabitants	inhabitant	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
cities	cities	n2	cities	city	0
aforesaide	aforesaide	j	aforesaid	aforesaid	0
,	,	,	,	,	0
and	and	cc	and	and	0
also	also	av	also	also	0
of	of	pp-f	of	of	0
other	other	j-jn	other	other	0
cities	cities	n2	cities	city	0
,	,	,	,	,	0
townes	townes	n2	towns	town	0
,	,	,	,	,	0
and	and	cc	and	and	0
villages	villages	n2	villages	village	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Hans	Hans	np1	Hans	Hans	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
and	and	cc	and	and	0
for	for	p-acp	for	for	0
all	all	d	all	all	0
injuries	injuries	n2	injuries	injury	0
,	,	,	,	,	0
damages	damages	n2	damages	damage	0
,	,	,	,	,	0
grievances	grievances	n2	grievances	grievance	0
,	,	,	,	,	0
and	and	cc	and	and	0
drownings	drownings	n2-vvg	drownings	drown	0
,	,	,	,	,	0
or	or	cc	or	or	0
manslaughters	manslaughters	n2	manslaughters	manslaughter	0
done	done	vdn	done	do	0
and	and	cc	and	and	0
committed	committed	vvn	committed	commit	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
alleage	alleage	vvb	allege	allege	0
,	,	,	,	,	0
against	against	p-acp	against	against	0
them	them	pno32	them	they	0
,	,	,	,	,	0
delivered	delivered	vvd	delivered	deliver	0
and	and	cc	and	and	0
exhibited	exhibited	vvn	exhibited	exhibit	0
in	in	p-acp	in	in	0
written	written	j-vvn	written	write	0
articles	articles	n2	articles	article	0
,	,	,	,	,	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
above	above	a-acp	above	above	0
named	named	vvd	nam	name	0
William	William	np1	William	William	0
and	and	cc	and	and	0
John	John	np1	John	John	0
,	,	,	,	,	0
or	or	cc	or	or	0
els	els	av	else	else	0
heereafter	heereafter	av	hereafter	hereafter	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
delivered	delivered	vvn	delivered	deliver	0
and	and	cc	and	and	0
exhibited	exhibited	vvn	exhibited	exhibit	0
,	,	,	,	,	0
either	either	av-d	either	either	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
same	same	d	same	same	0
procurators	procurators	n2	procurators	procurator	0
or	or	cc	or	or	0
by	by	p-acp	by	by	0
some	some	d	some	some	0
others	others	n2-jn	others	other	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
shall	shall	vmb	shall	shall	0
perhaps	perhaps	av	perhaps	perhaps	0
be	be	vbi	be	be	0
authorized	authorized	vvn	authorized	authorize	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
stead	stead	n1	stead	stead	0
,	,	,	,	,	0
or	or	cc	or	or	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
messengers	messengers	n2	messengers	messenger	0
procurators	procurators	n2	procurators	procurator	0
and	and	cc	and	and	0
commissioners	commissioners	n2	commissioners	commissioner	0
of	of	pp-f	of	of	0
other	other	j-jn	other	other	0
cities	cities	n2	cities	city	0
,	,	,	,	,	0
townes	townes	n2	towns	town	0
,	,	,	,	,	0
and	and	cc	and	and	0
places	places	n2	places	place	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Hans	Hans	np1	Hans	Hans	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
equall	equall	j-jn	equal	equal	0
and	and	cc	and	and	0
like	like	j	like	like	0
maner	maner	n1	manner	manner	0
and	and	cc	and	and	0
forme	forme	n1	form	form	0
,	,	,	,	,	0
even	even	av	even	even	0
as	as	c-acp	as	as	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
saide	saide	j-vvn	said	say	0
terme	terme	n1	term	term	0
limited	limited	vvn	limited	limit	0
,	,	,	,	,	0
or	or	cc	or	or	0
then	then	av	then	then	0
perhaps	perhaps	av	perhaps	perhaps	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
pro-roged	pro-roged	j	prorogued	prorogued	0
,	,	,	,	,	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
appointed	appointed	vvn	appointed	appoint	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
said	said	j-vvn	said	say	0
William	William	np1	William	William	0
and	and	cc	and	and	0
John	John	np1	John	John	0
,	,	,	,	,	0
reparation	reparation	n1	reparation	reparation	0
,	,	,	,	,	0
reformation	reformation	n1	reformation	reformation	0
,	,	,	,	,	0
and	and	cc	and	and	0
recompence	recompence	vvi	recompense	recompense	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
inhabitants	inhabitants	n2	inhabitants	inhabitant	0
of	of	pp-f	of	of	0
Prussia	Prussia	np1	Prussia	Prussia	0
,	,	,	,	,	0
and	and	cc	and	and	0
Livonia	Livonia	np1	Livonia	Livonia	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
injuries	injuries	n2	injuries	injury	0
,	,	,	,	,	0
damages	damages	n2	damages	damage	0
,	,	,	,	,	0
and	and	cc	and	and	0
grievances	grievances	n2	grievances	grievance	0
unjustly	unjustly	av-j	unjustly	unjust	0
done	done	vdn	done	do	0
and	and	cc	and	and	0
committed	committed	vvn	committed	commit	0
against	against	p-acp	against	against	0
56	56	crd	56	56	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
HANSE	HANSE	fw-mi	HANSE	hanse	0
MERCHANTS	MERCHANTS	ng2	MERCHANTS	merchant	0
’	’	’	’	’	0
AGREEMENT	AGREEMENT	n1	AGREEMENT	agreement	0
them	them	pno32	them	they	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
liege	liege	n1	liege	liege	0
people	people	n1	people	people	0
and	and	cc	and	and	0
subjects	subjects	n2-jn	subject's	subject	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
saide	saide	j-vvn	said	say	0
soveraigne	soveraigne	j-jn	sovereign	sovereign	0
lord	lord	n1	lord	lord	0
the	the	dt	the	the	0
king	king	n1	king	king	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
presence	presence	n1	presence	presence	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
mightie	mightie	j	mighty	mighty	0
lord	lord	n1	lord	lord	0
the	the	dt	the	the	0
Master	Master	n1	Master	master	0
general	general	n1	general	general	0
of	of	pp-f	of	of	0
Prussia	Prussia	np1	Prussia	Prussia	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
land	land	n1	land	land	0
of	of	pp-f	of	of	0
Prussia	Prussia	np1	Prussia	Prussia	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
in	in	p-acp	in	in	0
certain	certain	j	certain	certain	0
letters	letters	n2	letters	letter	0
indented	indented	vvn	indented	indent	0
,	,	,	,	,	0
bearing	bearing	vvg	bearing	bear	0
date	date	n1	date	date	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
castle	castle	n1	castle	castle	0
of	of	pp-f	of	of	0
Marienburgh	Marienburgh	np1	Marienburgh	Marienburgh	0
in	in	p-acp	in	in	0
Prussia	Prussia	np1	Prussia	Prussia	0
the	the	dt	the	the	0
eight	eight	crd	eight	eight	0
day	day	n1	day	day	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
moneth	moneth	n1	month	month	0
of	of	pp-f	of	of	0
October	October	np1	October	October	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
yeere	yeere	n1	year	year	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
lord	lord	n1	lord	lord	0
1405.	1405.	crd	1405.	1405.	0
and	and	cc	and	and	0
being	being	vbg	being	be	0
made	made	vvn	made	make	0
and	and	cc	and	and	0
written	written	vvn	written	write	0
about	about	p-acp	about	about	0
the	the	dt	the	the	0
reparation	reparation	n1	reparation	reparation	0
,	,	,	,	,	0
reformation	reformation	n1	reformation	reformation	0
,	,	,	,	,	0
and	and	cc	and	and	0
recompence	recompence	n1	recompense	recompense	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
like	like	j	like	like	0
injuries	injuries	n2	injuries	injury	0
&c.	&c.	av	etc.	etc	0
(	(	(	(	(	0
the	the	dt	the	the	0
tenour	tenour	n1	tenor	tenor	0
whereof	whereof	c-crq	whereof	whereof	0
ought	ought	vmd	ought	ought	0
here	here	av	here	here	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
understood	understood	vvn	understood	understand	0
as	as	c-acp	as	as	0
if	if	cs	if	if	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
inserted	inserted	vvn	inserted	insert	0
)	)	)	)	)	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
more	more	av-dc	more	more	0
manifestly	manifestly	av-j	manifestly	manifest	0
contained	contained	vvn	contained	contain	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
It	It	pn31	It	it	0
was	was	vbds	was	be	0
furthermore	furthermore	av	furthermore	furthermore	0
promised	promised	vvn	promised	promise	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
said	said	j-vvn	said	say	0
William	William	np1	William	William	0
and	and	cc	and	and	0
John	John	np1	John	John	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
should	should	vmd	should	shall	0
not	not	xx	not	not	0
inforce	inforce	vvi	enforce	enforce	0
nor	nor	ccx	nor	nor	0
compell	compell	vvi	compel	compel	0
the	the	dt	the	the	0
citizens	citizens	n2	citizens	citizen	0
,	,	,	,	,	0
people	people	n1	people	people	0
,	,	,	,	,	0
or	or	cc	or	or	0
inhabitants	inhabitants	n2	inhabitants	inhabitant	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
common	common	j	common	common	0
society	society	n1	society	society	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Hans	Hans	np1	Hans	Hans	0
,	,	,	,	,	0
or	or	cc	or	or	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
above	above	a-acp	above	above	0
named	named	vvd	nam	name	0
cities	cities	n2	cities	city	0
,	,	,	,	,	0
or	or	cc	or	or	0
of	of	pp-f	of	of	0
any	any	d	any	any	0
other	other	j-jn	other	other	0
cities	cities	n2	cities	city	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Hans	Hans	np1	Hans	Hans	0
aforesaid	aforesaid	j	aforesaid	aforesaid	0
(	(	(	(	(	0
having	having	vhg	having	have	0
received	received	vvn	received	receive	0
sufficient	sufficient	j	sufficient	sufficient	0
information	information	n1	information	information	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
dwelling	dwelling	n-vvg	dwelling	dwell	0
and	and	cc	and	and	0
place	place	n1	place	place	0
of	of	pp-f	of	of	0
abode	abode	n1	abided	abode	0
)	)	)	)	)	0
to	to	pc-acp	to	to	0
more	more	av-dc	more	more	0
difficult	difficult	j	difficult	difficult	0
or	or	cc	or	or	0
district	district	j	district	district	0
proofes	proofes	n2	proofs	proof	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
Articles	Articles	n2	Articles	article	0
of	of	pp-f	of	of	0
complaints	complaints	n2	complaints	complaint	0
alreadie	alreadie	av	already	already	0
exhibited	exhibited	vvn	exhibited	exhibit	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
foresaide	foresaide	j-vvn	foresaid	foresay	0
termes	termes	n2	terms	term	0
to	to	pc-acp	to	to	0
come	come	vvi	come	come	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
exhibited	exhibited	vvn	exhibited	exhibit	0
,	,	,	,	,	0
then	then	av	then	then	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
