[	[	[	[	[	0
river	river	n1	river	river	0
or	or	cc	or	or	0
a	a	dt	a	a	0
sea	sea	n1	sea	sea	0
.	.	.	.	.	1
This	This	d	This	this	0
river	river	n1	river	river	0
runneth	runneth	vvz	runneth	run	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
mountaines	mountaines	n2	mountains	mountain	0
of	of	pp-f	of	of	0
Piru	Piru	np1	Piru	Piru	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
which	which	r-crq	which	which	0
it	it	pn31	it	it	0
gathereth	gathereth	vvz	gathereth	gather	0
infinite	infinite	j	infinite	infinite	0
store	store	n1	store	store	0
of	of	pp-f	of	of	0
waters	waters	n2	waters	water	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
raine	raine	n1	rain	rain	0
,	,	,	,	,	0
and	and	cc	and	and	0
rivers	rivers	n2	rivers	river	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
runneth	runneth	vvz	runneth	run	0
along	along	a-acp	along	along	0
,	,	,	,	,	0
gathering	gathering	vvg	gathering	gather	0
it	it	pn31	it	it	0
selfe	selfe	n1	self	self	0
together	together	av	together	together	0
,	,	,	,	,	0
and	and	cc	and	and	0
passing	passing	vvg	passing	pass	0
through	through	p-acp	through	through	0
the	the	dt	the	the	0
great	great	j	great	great	0
fieldes	fieldes	n2	fields	field	0
and	and	cc	and	and	0
plaines	plaines	n2	plains	plain	0
of	of	pp-f	of	of	0
Paytiti	Paytiti	np1	Paytiti	Paytiti	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
Dorado	Dorado	np1	Dorado	Dorado	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Amazones	Amazones	np2	Amazones	Amazon	0
,	,	,	,	,	0
and	and	cc	and	and	0
falleth	falleth	vvz	falls	fall	0
at	at	p-acp	at	at	0
length	length	n1	length	length	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
Ocean	Ocean	n1	Ocean	ocean	0
sea	sea	n1	sea	sea	0
,	,	,	,	,	0
and	and	cc	and	and	0
entreth	entreth	vvz	entereth	enter	0
into	into	p-acp	into	into	0
it	it	pn31	it	it	0
almost	almost	av	almost	almost	0
over	over	a-acp	over	over	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
Isles	Isles	n2	Isles	isle	0
of	of	pp-f	of	of	0
Margarita	Margarita	np1	Margarita	Margarita	0
and	and	cc	and	and	0
Trinidad	Trinidad	np1	Trinidad	Trinidad	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
it	it	pn31	it	it	0
groweth	groweth	vvz	grows	grow	0
so	so	av	so	so	0
broad	broad	j	broad	broad	0
,	,	,	,	,	0
especially	especially	av-j	especially	especial	0
towardes	towardes	p-acp	towards	towards	0
the	the	dt	the	the	0
mouth	mouth	n1	mouth	mouth	0
,	,	,	,	,	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
maketh	maketh	vvz	makes	make	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
middest	middest	n1	midst	midst	0
many	many	av-d	many	many	0
and	and	cc	and	and	0
great	great	j	great	great	0
Isles	Isles	n2	Isles	isle	0
:	:	:	:	:	0
and	and	cc	and	and	0
that	that	cst	that	that	0
which	which	r-crq	which	which	0
seemeth	seemeth	vvz	seems	seem	0
incredible	incredible	j	incredible	incredible	0
,	,	,	,	,	0
sayling	sayling	vvg	sailing	sail	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
middle	middle	j-jn	middle	middle	0
chanel	chanel	n1	channel	chanel	0
16	16	crd	16	16	0
1590.	1590.	crd	1590.	1590.	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
river	river	n1	river	river	0
,	,	,	,	,	0
men	men	n2	men	man	0
can	can	vmb	can	can	0
see	see	vvi	see	see	0
nothing	nothing	pix	nothing	nothing	0
but	but	cc-acp	but	but	0
the	the	dt	the	the	0
skie	skie	n1	sky	sky	0
and	and	cc	and	and	0
the	the	dt	the	the	0
river	river	n1	river	river	0
,	,	,	,	,	0
although	although	cs	although	although	0
men	men	n2	men	man	0
say	say	vvb	say	say	0
that	that	cst	that	that	0
there	there	a-acp	there	there	0
are	are	vbr	are	be	0
hilles	hilles	n2	hills	hill	0
neere	neere	av-j	near	near	0
the	the	dt	the	the	0
bankes	bankes	n2	banks	bank	0
thereof	thereof	av	thereof	thereof	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
can	can	vmb	can	can	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
kenned	kenned	vvn	kenned	ken	0
,	,	,	,	,	0
through	through	p-acp	through	through	0
the	the	dt	the	the	0
greatnesse	greatnesse	n1	greatness	greatness	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
River	River	n1	River	river	0
.	.	.	.	.	1
Wee	Wee	pns12	we	we	0
understood	understood	vvd	understood	understand	0
by	by	p-acp	by	by	0
very	very	av	very	very	0
good	good	j	good	good	0
meanes	meanes	n2	means	mean	0
the	the	dt	the	the	0
wonderfull	wonderfull	j	wonderful	wonderful	0
bredth	bredth	n1	breadth	breadth	0
and	and	cc	and	and	0
largenesse	largenesse	n1	largeness	largeness	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
River	River	n1	River	river	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
justly	justly	av-j	justly	just	0
may	may	vmb	may	may	0
bee	bee	vbi	be	be	0
called	called	vvn	called	call	0
the	the	dt	the	the	0
Emperour	Emperour	n1	Emperor	emperor	0
of	of	pp-f	of	of	0
Rivers	Rivers	n2	Rivers	river	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
wit	wit	vvi	wit	wit	0
by	by	p-acp	by	by	0
a	a	dt	a	a	0
brother	brother	n1	brother	brother	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
companie	companie	n1	company	company	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
being	being	vbg	being	be	0
a	a	dt	a	a	0
boy	boy	n1	boy	boy	0
was	was	vbds	was	be	0
there	there	a-acp	there	there	0
,	,	,	,	,	0
&	&	cc	&	and	0
sayled	sayled	vvd	sailed	sail	0
it	it	pn31	it	it	0
wholy	wholy	av-jn	wholly	whole	0
through	through	p-acp	through	through	0
,	,	,	,	,	0
being	being	vbg	being	be	0
personally	personally	av-j	personally	personal	0
present	present	j	present	present	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
the	the	dt	the	the	0
successes	successes	n2	successes	success	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
strange	strange	j	strange	strange	0
enterance	enterance	n1	entrance	entrance	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
Pedro	Pedro	np1	Pedro	Pedro	0
de	de	dt	the	the	0
Orsua	Orsua	np1	Orsua	Orsua	0
made	made	vvd	made	make	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
mutinies	mutinies	n2	mutinies	mutiny	0
and	and	cc	and	and	0
perilous	perilous	j	perilous	perilous	0
conspiracies	conspiracies	n2	conspiracies	conspiracy	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
wicked	wicked	j	wicked	wicked	0
Diego	Diego	np1	Diego	Diego	0
de	de	fw-fr	de	de	0
Aguirre	Aguirre	np1	Aguirre	Aguirre	0
,	,	,	,	,	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
which	which	r-crq	which	which	0
troubles	troubles	vvz	troubles	trouble	0
and	and	cc	and	and	0
dangers	dangers	n2	dangers	danger	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
delivered	delivered	vvd	delivered	deliver	0
him	him	pno31	him	he	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
him	him	pno31	him	he	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
societie	societie	n1	society	society	0
.	.	.	.	.	1
The	The	dt	The	the	0
second	second	ord	second	second	0
Testimonie	Testimonie	n1	Testimony	testimony	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
Josephus	Josephus	np1	Josephus	Josephus	0
de	de	fw-fr	de	de	0
Acosta	Acosta	np1	Acosta	Acosta	0
,	,	,	,	,	0
lib	lib	n1	lib	lib	0
.	.	.	.	.	1
3.	3.	crd	3.	3.	0
cap	cap	n1	cap	cap	0
.	.	.	.	.	1
20.	20.	crd	20.	20.	1
A	A	sy	A	a	0
Mong	Mong	p-acp	Mong	among	0
all	all	d	all	all	0
the	the	dt	the	the	0
rivers	rivers	n2	rivers	river	0
not	not	xx	not	not	0
onely	onely	av-j	only	only	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
West	West	n1	West	west	0
Indies	Indies	np1	Indies	Indies	0
but	but	p-acp	but	but	0
also	also	av	also	also	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
world	world	n1	world	world	0
,	,	,	,	,	0
the	the	dt	the	the	0
chief	chief	n-jn	chief	chief	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
River	River	n1	River	river	0
of	of	pp-f	of	of	0
Marannon	Marannon	np1	Marannon	Marannon	0
or	or	cc	or	or	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Amazones	Amazones	np2	Amazones	Amazon	0
,	,	,	,	,	0
whereof	whereof	c-crq	whereof	whereof	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
spoken	spoken	vvn	spoken	speak	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
second	second	ord	second	second	0
booke	booke	n1	book	book	0
.	.	.	.	.	1
The	The	dt	The	the	0
Spaniards	Spaniards	np2	Spaniards	Spaniard	0
have	have	vhb	have	have	0
divers	divers	j	diverse	diverse	0
times	times	n2	times	time	0
sayled	sayled	vvd	sailed	sail	0
along	along	a-acp	along	along	0
this	this	d	this	this	0
river	river	n1	river	river	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
determination	determination	n1	determination	determination	0
to	to	pc-acp	to	to	0
discover	discover	vvi	discover	discover	0
countries	countries	n2	countries	country	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
,	,	,	,	,	0
according	according	vvg	according	accord	0
to	to	pc-acp	to	to	0
report	report	vvi	report	report	0
,	,	,	,	,	0
are	are	vbr	are	be	0
of	of	pp-f	of	of	0
great	great	j	great	great	0
riches	riches	n2	riches	riches	0
,	,	,	,	,	0
especially	especially	av-j	especially	especial	0
that	that	cst	that	that	0
which	which	r-crq	which	which	0
they	they	pns32	they	they	0
call	call	vvb	call	call	0
Dorado	Dorado	np1	Dorado	Dorado	0
,	,	,	,	,	0
and	and	cc	and	and	0
Paytiti	Paytiti	np1	Paytiti	Paytiti	0
.	.	.	.	.	1
The	The	dt	The	the	0
Adelantado	Adelantado	n1	Adelantado	adolantado	0
or	or	cc	or	or	0
admirall	admirall	n1	admiral	admiral	0
Juan	Juan	np1	Juan	Juan	0
de	de	fw-fr	de	de	0
Salinas	Salinas	np1	Salinas	Salinas	0
made	made	vvd	made	make	0
a	a	dt	a	a	0
very	very	j	very	very	0
notable	notable	j	notable	notable	0
entrance	entrance	n1	entrance	entrance	0
,	,	,	,	,	0
although	although	cs	although	although	0
to	to	p-acp	to	to	0
small	small	j	small	small	0
profite	profite	n1	profit	profit	0
.	.	.	.	.	1
It	It	pn31	It	it	0
hath	hath	vhz	hath	have	0
a	a	dt	a	a	0
salt	salt	n1	salt	salt	0
or	or	cc	or	or	0
fall	fall	n1	fallen	fall	0
of	of	pp-f	of	of	0
water	water	n1	water	water	0
which	which	r-crq	which	which	0
they	they	pns32	they	they	0
call	call	vvb	call	call	0
El	El	fw-es	El	el	0
Pongo	Pongo	fw-la	Pongo	pongo	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
El	El	fw-es	El	el	0
Pongo	Pongo	fw-la	Pongo	pongo	0
.	.	.	.	.	0
is	is	vbz	is	be	0
one	one	pi	one	one	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
dangerous	dangerous	j	dangerous	dangerous	0
places	places	n2	places	place	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
world	world	n1	world	world	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
being	being	vbg	being	be	0
restrained	restrained	vvn	restrained	restrain	0
betweene	betweene	p-acp	between	between	0
two	two	crd	two	two	0
exceeding	exceeding	j-vvg	exceeding	exceed	0
hie	hie	n1	high	hie	0
devided	devided	vvn	divided	divide	0
mountaines	mountaines	n2	mountains	mountain	0
,	,	,	,	,	0
it	it	pn31	it	it	0
maketh	maketh	vvz	makes	make	0
a	a	dt	a	a	0
fall	fall	n1	fallen	fall	0
of	of	pp-f	of	of	0
terrible	terrible	j	terrible	terrible	0
depth	depth	n1	depth	depth	0
where	where	c-crq	where	where	0
the	the	dt	the	the	0
water	water	n1	water	water	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
great	great	j	great	great	0
descent	descent	n1	descent	descent	0
maketh	maketh	vvz	makes	make	0
such	such	d	such	such	0
whirlepooles	whirlepooles	n2	whirlpools	whirlpool	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
seemeth	seemeth	vvz	seems	seem	0
impossible	impossible	j	impossible	impossible	0
but	but	p-acp	but	but	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
should	should	vmd	should	shall	0
sinke	sinke	vvi	sink	sink	0
it	it	pn31	it	it	0
self	self	n1	self	self	0
there	there	a-acp	there	there	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
ground	ground	n1	ground	ground	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
all	all	d	all	all	0
this	this	d	this	this	0
the	the	dt	the	the	0
boldnes	boldnes	n1	boldness	boldness	0
of	of	pp-f	of	of	0
men	men	n2	men	man	0
hath	hath	vhz	hath	have	0
attempted	attempted	vvn	attempted	attempt	0
to	to	pc-acp	to	to	0
passe	passe	vvi	pass	pass	0
the	the	dt	the	the	0
said	said	j-vvn	said	say	0
El	El	fw-es	El	el	0
Pongo	Pongo	np1	Pongo	Pongo	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
greedines	greedines	n1	greediness	greediness	0
to	to	pc-acp	to	to	0
come	come	vvi	come	come	0
to	to	p-acp	to	to	0
that	that	d	that	that	0
so	so	av	so	so	0
famous	famous	j	famous	famous	0
renowmed	renowmed	j-vvn	renowned	renown	0
Dorado	Dorado	np1	Dorado	Dorado	0
.	.	.	.	.	1
They	They	pns32	They	they	0
suffered	suffered	vvd	suffered	suffer	0
themselves	themselves	px32	themselves	themselves	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
caryed	caryed	vvn	carried	carry	0
from	from	p-acp	from	from	0
aloft	aloft	av	aloft	aloft	0
,	,	,	,	,	0
being	being	vbg	being	be	0
throwne	throwne	vvn	thrown	throw	0
downe	downe	a-acp	down	down	0
headlong	headlong	av-j	headlong	headlong	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
furie	furie	n1	fury	fury	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
river	river	n1	river	river	0
,	,	,	,	,	0
and	and	cc	and	and	0
sitting	sitting	vvg	sitting	sit	0
fast	fast	av-j	fast	fast	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
Canoas	Canoas	npg1	Canoas	canoas	0
or	or	cc	or	or	0
boats	boats	n2	boats	boat	0
in	in	p-acp	in	in	0
which	which	r-crq	which	which	0
they	they	pns32	they	they	0
sayled	sayled	vvd	sailed	sail	0
,	,	,	,	,	0
although	although	cs	although	although	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
overturned	overturned	vvn	overturned	overturn	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
fal	fal	n1	fall	fall	0
,	,	,	,	,	0
and	and	cc	and	and	0
they	they	pns32	they	they	0
and	and	cc	and	and	0
xi	xi	crd	xi	xi	0
17	17	crd	17	17	0
b	b	sy	b	b	0
their	their	po32	their	their	0
Canoas	Canoas	npg1	Canoas	canoas	0
suncke	suncke	vvd	sunk	sink	0
downe	downe	a-acp	down	down	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
bottome	bottome	n1	bottom	bottom	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
they	they	pns32	they	they	0
rose	rose	vvd	rose	rise	0
up	up	a-acp	up	up	0
againe	againe	av	again	again	0
above	above	p-acp	above	above	0
the	the	dt	the	the	0
water	water	n1	water	water	0
,	,	,	,	,	0
and	and	cc	and	and	0
at	at	p-acp	at	at	0
length	length	n1	length	length	0
with	with	p-acp	with	with	0
their	their	po32	their	their	0
hands	hands	n2	hands	hand	0
,	,	,	,	,	0
and	and	cc	and	and	0
force	force	n1	force	force	0
gat	gat	vvd	got	get	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
whirlepooles	whirlepooles	n2	whirlpools	whirlpool	0
.	.	.	.	.	1
The	The	dt	The	the	0
whole	whole	j-jn	whole	whole	0
army	army	n1	army	army	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
maner	maner	n1	manner	manner	0
escaped	escaped	vvd	escaped	escape	0
,	,	,	,	,	0
saving	saving	vvg	saving	save	0
a	a	dt	a	a	0
very	very	j	very	very	0
fewe	fewe	d	few	few	0
which	which	r-crq	which	which	0
were	were	vbdr	were	be	0
drowned	drowned	vvn	drowned	drown	0
:	:	:	:	:	0
and	and	cc	and	and	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
most	most	av-ds	most	most	0
marvel	marvel	n1	marvel	marvel	0
at	at	p-acp	at	at	0
,	,	,	,	,	0
they	they	pns32	they	they	0
handled	handled	vvd	handled	handle	0
the	the	dt	the	the	0
matter	matter	n1	matter	matter	0
so	so	av	so	so	0
well	well	av	well	well	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
lost	lost	vvd	lost	lose	0
not	not	xx	not	not	0
their	their	po32	their	their	0
victuals	victuals	n2	victuals	victual	0
and	and	cc	and	and	0
powder	powder	n1	powder	powder	0
which	which	r-crq	which	which	0
they	they	pns32	they	they	0
caryed	caryed	vvd	carried	carry	0
with	with	p-acp	with	with	0
them	them	pno32	them	they	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
their	their	po32	their	their	0
returne	returne	n1	return	return	0
(	(	(	(	(	0
for	for	c-acp	for	for	0
after	after	p-acp	after	after	0
great	great	j	great	great	0
travels	travels	n2	travels	travel	0
and	and	cc	and	and	0
dangers	dangers	n2	dangers	danger	0
they	they	pns32	they	they	0
returned	returned	vvd	returned	return	0
that	that	cst	that	that	0
way	way	n1	way	way	0
againe	againe	av	again	again	0
)	)	)	)	)	0
they	they	pns32	they	they	0
clymed	clymed	vvb	climb	climb	0
up	up	a-acp	up	up	0
over	over	p-acp	over	over	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
afore-saide	afore-saide	j	aforesaid	aforesaid	0
exceeding	exceeding	j-vvg	exceeding	exceed	0
high	high	j	high	high	0
mountaines	mountaines	n2	mountains	mountain	0
,	,	,	,	,	0
creeping	creeping	vvg	creeping	creep	0
up	up	a-acp	up	up	0
upon	upon	p-acp	upon	upon	0
their	their	po32	their	their	0
hands	hands	n2	hands	hand	0
and	and	cc	and	and	0
feete	feete	n2	feet	foot	0
.	.	.	.	.	1
Captaine	Captaine	n1	Captain	captain	0
Pedro	Pedro	np1	Pedro	Pedro	0
de	de	fw-fr	de	de	0
Orsua	Orsua	np1	Orsua	Orsua	0
made	made	vvd	made	make	0
another	another	j-jn	another	another	0
enterance	enterance	n1	entrance	entrance	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
selfe	selfe	n1	self	self	0
same	same	d	same	same	0
river	river	n1	river	river	0
,	,	,	,	,	0
and	and	cc	and	and	0
after	after	c-acp	after	after	0
hee	hee	pns31	he	he	0
was	was	vbds	was	be	0
slaine	slaine	vvn	slain	slay	0
by	by	p-acp	by	by	0
a	a	dt	a	a	0
mutinie	mutinie	n1	mutiny	mutiny	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
people	people	n1	people	people	0
,	,	,	,	,	0
other	other	j-jn	other	other	0
captaines	captaines	n2	captains	captain	0
followed	followed	vvd	followed	follow	0
the	the	dt	the	the	0
discoverie	discoverie	n1	discovery	discovery	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
arme	arme	n1	arm	arm	0
that	that	cst	that	that	0
falleth	falleth	vvz	falls	fall	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
North	North	n1	North	north	0
Sea.	Sea.	n1	Sea.	sea	1
One	One	crd	One	one	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
companie	companie	n1	company	company	0
told	told	vvd	told	tell	0
me	me	pno11	me	i	0
(	(	(	(	(	0
who	who	r-crq	who	who	0
while	while	cs	while	while	0
he	he	pns31	he	he	0
was	was	vbds	was	be	0
a	a	dt	a	a	0
secular	secular	j	secular	secular	0
man	man	n1	man	man	0
was	was	vbds	was	be	0
in	in	p-acp	in	in	0
al	al	d	all	all	0
that	that	cst	that	that	0
expedition	expedition	n1	expedition	expedition	0
)	)	)	)	)	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
entred	entred	vvd	entered	enter	0
up	up	a-acp	up	up	0
the	the	dt	the	the	0
River	River	n1	River	river	0
almost	almost	av	almost	almost	0
an	an	dt	and	a	0
hundred	hundred	crd	hundred	hundred	0
leagues	leagues	n2	leagues	league	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
tydes	tydes	n2	tides	tide	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
when	when	c-crq	when	when	0
the	the	dt	the	the	0
fresh	fresh	j	fresh	fresh	0
water	water	n1	water	water	0
&	&	cc	&	and	0
the	the	dt	the	the	0
salt	salt	n1	salt	salt	0
meeteth	meeteth	vvz	meeteth	meet	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
either	either	d	either	either	0
almost	almost	av	almost	almost	0
under	under	p-acp	under	under	0
or	or	cc	or	or	0
very	very	av	very	very	0
neere	neere	av-j	near	near	0
the	the	dt	the	the	0
Equinoctial	Equinoctial	j-jn	Equinoctial	equinoctial	0
line	line	n1	line	line	0
,	,	,	,	,	0
the	the	dt	the	the	0
river	river	n1	river	river	0
