Certaine	Certaine	j	Certain	certain	0
mariners	mariners	n2	mariners	mariner	0
to	to	p-acp	to	to	0
man	man	n1	man	man	0
the	the	dt	the	the	0
Frigats	Frigats	n2	Frigates	frigate	0
.	.	.	.	.	1
For	For	c-acp	For	for	0
we	we	pns12	we	we	0
have	have	vhb	have	have	0
great	great	j	great	great	0
want	want	n1	want	want	0
of	of	pp-f	of	of	0
souldiers	souldiers	n2	soldiers	soldier	0
and	and	cc	and	and	0
mariners	mariners	n2	mariners	mariner	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
tackling	tackling	vvg	tackling	tackle	0
,	,	,	,	,	0
ankers	ankers	n2	anchors	anchor	0
,	,	,	,	,	0
powder	powder	n1	powder	powder	0
,	,	,	,	,	0
shot	shot	n1	shot	shot	0
,	,	,	,	,	0
calivers	calivers	n2	calivers	caliver	0
,	,	,	,	,	0
and	and	cc	and	and	0
all	all	d	all	all	0
kinde	kinde	n1	kind	kind	0
of	of	pp-f	of	of	0
furniture	furniture	n1	furniture	furniture	0
for	for	p-acp	for	for	0
them	them	pno32	them	they	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
these	these	d	these	these	0
things	things	n2	things	thing	0
are	are	vbr	are	be	0
not	not	xx	not	not	0
here	here	av	here	here	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
had	had	vhn	had	have	0
for	for	p-acp	for	for	0
money	money	n1	money	money	0
:	:	:	:	:	0
and	and	cc	and	and	0
likewise	likewise	av	likewise	likewise	0
to	to	pc-acp	to	to	0
send	send	vvi	send	send	0
some	some	d	some	some	0
great	great	j	great	great	0
ordinance	ordinance	n1	ordinance	ordinance	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
Zabras	Zabras	n2	Zabras	zabra	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
the	the	dt	the	the	0
merchants	merchants	ng1	merchant's	merchant	0
ships	ships	n2	ships	ship	0
are	are	vbr	are	be	0
so	so	av	so	so	0
weake	weake	j	weak	weak	0
and	and	cc	and	and	0
so	so	av	so	so	0
unprovided	unprovided	j-vvn	unprovided	unprovide	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
almost	almost	av	almost	almost	0
none	none	pix	none	none	0
to	to	pc-acp	to	to	0
defend	defend	vvi	defend	defend	0
themselves	themselves	px32	themselves	themselves	0
.	.	.	.	.	1
Also	Also	av	Also	also	0
we	we	pns12	we	we	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
constrained	constrained	vvn	constrained	constrain	0
to	to	pc-acp	to	to	0
give	give	vvi	give	give	0
the	the	dt	the	the	0
carena	carena	n1	carena	carena	0
againe	againe	av	again	again	0
unto	unto	p-acp	unto	unto	0
al	al	d	all	all	0
the	the	dt	the	the	0
ships	ships	n2	ships	ship	0
;	;	;	;	;	0
for	for	c-acp	for	for	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
very	very	av	very	very	0
weake	weake	j	weak	weak	0
by	by	p-acp	by	by	0
reason	reason	n1	reason	reason	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
long	long	j	long	long	0
voyage	voyage	n1	voyage	voyage	0
:	:	:	:	:	0
and	and	cc	and	and	0
the	the	dt	the	the	0
mariners	mariners	n2	mariners	mariner	0
and	and	cc	and	and	0
souldiers	souldiers	n2	soldiers	soldier	0
are	are	vbr	are	be	0
wearie	wearie	j	weary	weary	0
with	with	p-acp	with	with	0
their	their	po32	their	their	0
long	long	j	long	long	0
travelling	travelling	vvg	traveling	travel	0
and	and	cc	and	and	0
keeping	keeping	vvg	keeping	keep	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
here	here	av	here	here	0
.	.	.	.	.	1
Thus	Thus	av	Thus	thus	0
if	if	cs	if	if	0
it	it	pn31	it	it	0
would	would	vmd	would	will	0
please	please	vvi	please	please	0
your	your	po22	your	your	0
majestie	majestie	n1	majesty	majesty	0
to	to	p-acp	to	to	0
158	158	crd	158	158	0
command	command	n1	command	command	0
with	with	p-acp	with	with	0
all	all	d	all	all	0
expedition	expedition	n1	expedition	expedition	0
that	that	cst	that	that	0
these	these	d	these	these	0
souldiers	souldiers	n2	soldiers	soldier	0
and	and	cc	and	and	0
mariners	mariners	n2	mariners	mariner	0
with	with	p-acp	with	with	0
all	all	d	all	all	0
kinde	kinde	n1	kind	kind	0
of	of	pp-f	of	of	0
other	other	j-jn	other	other	0
furniture	furniture	n1	furniture	furniture	0
might	might	vmd	might	may	0
be	be	vbi	be	be	0
sent	sent	vvn	sent	send	0
us	us	pno12	us	we	0
,	,	,	,	,	0
then	then	cs	then	than	0
the	the	dt	the	the	0
fleete	fleete	n1	fleet	fleet	0
may	may	vmb	may	may	0
set	set	vvi	set	set	0
forward	forward	av-j	forward	forward	0
and	and	cc	and	and	0
so	so	av	so	so	0
proceede	proceede	vvb	proceed	proceed	0
on	on	p-acp	on	on	0
their	their	po32	their	their	0
voyage	voyage	n1	voyage	voyage	0
.	.	.	.	.	1
God	God	np1	God	God	0
preserve	preserve	vvb	preserve	preserve	0
your	your	po22	your	your	0
Catholike	Catholike	jp	Catholic	catholic	0
royal	royal	j	royal	royal	0
majestie	majestie	n1	majesty	majesty	0
.	.	.	.	.	1
From	From	p-acp	From	from	0
Havana	Havana	np1	Havana	Havana	0
the	the	dt	the	the	0
20	20	crd	20	20	0
of	of	pp-f	of	of	0
October	October	np1	October	October	0
1590.	1590.	crd	1590.	1590.	1
Your	Your	po22	Your	your	0
majesties	majesties	n2	majesties	majesty	0
servant	servant	n1	servant	servant	0
,	,	,	,	,	0
whose	whose	rg-crq	whose	who	0
royall	royall	j	royal	royal	0
feet	feet	n2	feet	foot	0
I	I	pns11	I	i	0
kisse	kisse	vvb	kiss	kiss	0
.	.	.	.	.	1
John	John	np1	John	John	0
de	de	fw-fr	de	de	0
Orimo	Orimo	fw-la	Orimo	orimo	0
General	General	n1	General	general	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Fleete	Fleete	n1	Fleet	fleet	0
.	.	.	.	.	1
A	A	dt	A	a	0
Letter	Letter	n1	Letter	letter	0
sent	sent	vvn	sent	send	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Governour	Governour	n1	Governor	governor	0
of	of	pp-f	of	of	0
Havana	Havana	np1	Havana	Havana	0
John	John	np1	John	John	0
de	de	fw-fr	de	de	0
Trexeda	Trexeda	np1	Trexeda	Trexeda	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
King	King	n1	King	king	0
of	of	pp-f	of	of	0
Spaine	Spaine	np1	Spaine	Spain	0
,	,	,	,	,	0
the	the	dt	the	the	0
twentieth	twentieth	ord	twentieth	twenty	0
of	of	pp-f	of	of	0
October	October	np1	October	October	0
1590	1590	crd	1590	1590	0
,	,	,	,	,	0
touching	touching	vvg	touching	touch	0
the	the	dt	the	the	0
wants	wants	n2	wants	want	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
place	place	n1	place	place	0
.	.	.	.	.	1
Y	Y	zz	Y	y	0
three	three	crd	three	three	0
shippes	shippes	n2	ships	ship	0
which	which	r-crq	which	which	0
departed	departed	vvd	departed	depart	0
from	from	p-acp	from	from	0
this	this	d	this	this	0
Harbour	Harbour	n1	Harbour	harbour	0
since	since	p-acp	since	since	0
the	the	dt	the	the	0
Fleetes	Fleetes	n2	Fleets	fleet	0
arrivall	arrivall	n1	arrival	arrival	0
here	here	av	here	here	0
,	,	,	,	,	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
given	given	vvn	given	give	0
your	your	po22	your	your	0
majestie	majestie	n1	majesty	majesty	0
at	at	p-acp	at	at	0
large	large	j	large	large	0
to	to	pc-acp	to	to	0
understand	understand	vvi	understand	understand	0
,	,	,	,	,	0
what	what	r-crq	what	what	0
hath	hath	vhz	hath	have	0
happened	happened	vvn	happened	happen	0
as	as	p-acp	as	as	0
much	much	d	much	much	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
can	can	vmb	can	can	0
,	,	,	,	,	0
and	and	cc	and	and	0
what	what	r-crq	what	what	0
thing	thing	n1	thing	thing	0
is	is	vbz	is	be	0
here	here	av	here	here	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
done	done	vdn	done	do	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
citie	citie	n1	city	city	0
,	,	,	,	,	0
and	and	cc	and	and	0
what	what	r-crq	what	what	0
your	your	po22	your	your	0
majestie	majestie	n1	majesty	majesty	0
must	must	vmb	must	must	0
provide	provide	vvi	provide	provide	0
.	.	.	.	.	1
And	And	cc	And	and	0
now	now	av	now	now	0
once	once	a-acp	once	once	0
againe	againe	av	again	again	0
I	I	pns11	I	i	0
will	will	vmb	will	will	0
returne	returne	vvi	return	return	0
to	to	pc-acp	to	to	0
put	put	vvi	put	put	0
your	your	po22	your	your	0
majestie	majestie	n1	majesty	majesty	0
in	in	p-acp	in	in	0
minde	minde	n1	mind	mind	0
thereof	thereof	av	thereof	thereof	0
.	.	.	.	.	1
I	I	pns11	I	i	0
beseech	beseech	vvb	beseech	beseech	0
your	your	po22	your	your	0
majestie	majestie	n1	majesty	majesty	0
to	to	pc-acp	to	to	0
command	command	vvi	command	command	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
provided	provided	vvn	provided	provide	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
.	.	.	.	.	0
be	be	vbb	be	be	0
sent	sent	vvn	sent	send	0
hither	hither	av	hither	hither	0
two	two	crd	two	two	0
hundred	hundred	crd	hundred	hundred	0
Negros	Negros	n2	Negroes	negro	0
,	,	,	,	,	0
if	if	cs	if	if	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
have	have	vhi	have	have	0
this	this	d	this	this	0
™	™	sy	™	™	0
fortification	fortification	n1	fortification	fortification	0
to	to	p-acp	to	to	0
goe	goe	vvi	go	go	0
forwardes	forwardes	av-j	forwards	forwards	0
:	:	:	:	:	0
because	because	c-acp	because	because	0
your	your	po22	your	your	0
majestie	majestie	n1	majesty	majesty	0
is	is	vbz	is	be	0
here	here	av	here	here	0
at	at	p-acp	at	at	0
great	great	j	great	great	0
charges	charges	n2	charges	charge	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
master	master	n1	master	master	0
workeman	workeman	n1	workman	workman	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Officers	Officers	n2	Officers	officer	0
.	.	.	.	.	1
And	And	cc	And	and	0
for	for	p-acp	for	for	0
want	want	n1	want	want	0
of	of	pp-f	of	of	0
Pioners	Pioners	n2	Pioneers	pioner	0
the	the	dt	the	the	0
worke	worke	n1	work	work	0
goeth	goeth	vvz	goes	go	0
not	not	xx	not	not	0
forwardes	forwardes	av-j	forwards	forwards	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
as	as	p-acp	as	as	0
the	the	dt	the	the	0
worke	worke	n1	work	work	0
goeth	goeth	vvz	goes	go	0
dayly	dayly	av-j	daily	daily	0
forward	forward	j	forward	forward	0
and	and	cc	and	and	0
increaseth	increaseth	vvz	increases	increase	0
farther	farther	av-jc	farther	far	0
and	and	cc	and	and	0
farther	farther	av-jc	farther	far	0
,	,	,	,	,	0
so	so	av	so	so	0
we	we	pns12	we	we	0
want	want	vvb	want	want	0
men	men	n2	men	man	0
to	to	pc-acp	to	to	0
worke	worke	vvi	work	work	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
garde	garde	vvi	guard	guard	0
it	it	pn31	it	it	0
,	,	,	,	,	0
and	and	cc	and	and	0
likewise	likewise	av	likewise	likewise	0
to	to	pc-acp	to	to	0
keep	keep	vvi	keep	keep	0
it	it	pn31	it	it	0
.	.	.	.	.	1
We	We	pns12	We	we	0
dare	dare	vvb	dare	dare	0
not	not	xx	not	not	0
meddle	meddle	vvi	meddle	meddle	0
with	with	p-acp	with	with	0
those	those	d	those	those	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Galies	Galies	np2	Galies	galy	0
.	.	.	.	.	1
And	And	cc	And	and	0
likewise	likewise	av	likewise	likewise	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
please	please	vvi	please	please	0
your	your	po22	your	your	0
majestie	majestie	n1	majesty	majesty	0
to	to	pc-acp	to	to	0
send	send	vvi	send	send	0
new	new	j	new	new	0
working	working	j-vvg	working	work	0
tooles	tooles	n2	tools	tool	0
of	of	pp-f	of	of	0
yron	yron	n1	iron	iron	0
,	,	,	,	,	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
remembrance	remembrance	n1	remembrance	remembrance	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
sent	sent	vvn	sent	send	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
majestie	majestie	n1	majesty	majesty	0
of	of	pp-f	of	of	0
late	late	j	late	late	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
doeth	doeth	vdz	doth	do	0
signifie	signifie	vvi	signify	signify	0
our	our	po12	our	our	0
wants	wants	n2	wants	want	0
more	more	av-dc	more	more	0
at	at	p-acp	at	at	0
large	large	j	large	large	0
.	.	.	.	.	1
Likewise	Likewise	av	Likewise	likewise	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
needeful	needeful	j	needful	needful	0
that	that	cst	that	that	0
your	your	po22	your	your	0
majestie	majestie	n1	majesty	majesty	0
should	should	vmd	should	shall	0
send	send	vvi	send	send	0
powder	powder	n1	powder	powder	0
and	and	cc	and	and	0
match	match	n1	match	match	0
to	to	pc-acp	to	to	0
furnish	furnish	vvi	furnish	furnish	0
these	these	d	these	these	0
forts	forts	n2	forts	fort	0
.	.	.	.	.	1
And	And	cc	And	and	0
likewise	likewise	av	likewise	likewise	0
Souldiers	Souldiers	n2	Soldiers	soldier	0
sent	sent	vvd	sent	send	0
to	to	pc-acp	to	to	0
send	send	vvi	send	send	0
money	money	n1	money	money	0
to	to	pc-acp	to	to	0
pay	pay	vvi	pay	pay	0
those	those	d	those	those	0
souldiers	souldiers	n2	soldiers	soldier	0
which	which	r-crq	which	which	0
are	are	vbr	are	be	0
newly	newly	av-j	newly	new	0
*	*	*	*	*	0
Havana-come	Havana-come	j	Havana-come	havana-come	0
hither	hither	av	hither	hither	0
,	,	,	,	,	0
&	&	cc	&	and	0
for	for	p-acp	for	for	0
that	that	d	that	that	0
companie	companie	n1	company	company	0
of	of	pp-f	of	of	0
souldiers	souldiers	n2	soldiers	soldier	0
which	which	r-crq	which	which	0
were	were	vbdr	were	be	0
159	159	crd	159	159	0
Five	Five	crd	Five	five	0
Frigats	Frigats	n2	Frigates	frigate	0
made	made	vvn	made	make	0
at	at	p-acp	at	at	0
Havana	Havana	np1	Havana	Havana	0
,	,	,	,	,	0
John	John	np1	John	John	0
de	de	fw-fr	de	de	0
Orimo	Orimo	fw-la	Orimo	orimo	0
General	General	n1	General	general	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
fleete	fleete	n1	fleet	fleet	0
.	.	.	.	.	1
The	The	dt	The	the	0
excellency	excellency	n1	excellency	excellency	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
great	great	j	great	great	0
Frygates	Frygates	np1	Frygates	Frygates	0
built	built	vvn	built	build	0
in	in	p-acp	in	in	0
Cuba	Cuba	np1	Cuba	Cuba	0
.	.	.	.	.	1
Copper	Copper	n1	Copper	copper	0
mines	mines	vvz	mines	mine	0
newly	newly	av-j	newly	new	0
found	found	vvn	found	find	0
in	in	p-acp	in	in	0
Cuba	Cuba	np1	Cuba	Cuba	0
.	.	.	.	.	1
THE	THE	dt	THE	the	0
ENGLISH	ENGLISH	jp	ENGLISH	english	0
VOYAGES	VOYAGES	n2	VOYAGES	voyage	0
sent	sent	vvn	sent	send	0
from	from	p-acp	from	from	0
Mexico	Mexico	np1	Mexico	Mexico	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
place	place	n1	place	place	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
it	it	pn31	it	it	0
behooveth	behooveth	vvz	behooveth	behoove	0
your	your	po22	your	your	0
majestie	majestie	n1	majesty	majesty	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
them	them	pno32	them	they	0
as	as	c-acp	as	as	0
yet	yet	av	yet	yet	0
left	left	vvn	left	leave	0
,	,	,	,	,	0
till	till	c-acp	till	till	0
such	such	d	such	such	0
time	time	n1	time	time	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
defences	defences	n2	defences	defence	0
about	about	p-acp	about	about	0
the	the	dt	the	the	0
forts	forts	n2	forts	fort	0
bee	bee	vbb	be	be	0
finished	finished	vvn	finished	finish	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
in	in	p-acp	in	in	0
building	building	vvg	building	build	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
hill	hill	n1	hill	hill	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
ended	ended	vvn	ended	end	0
very	very	av	very	very	0
shortly	shortly	av-j	shortly	short	0
if	if	cs	if	if	0
you	you	pn22	you	you	0
send	send	vvb	send	send	0
the	the	dt	the	the	0
Negros	Negros	n2	Negroes	negro	0
and	and	cc	and	and	0
yron	yron	n1	iron	iron	0
tooles	tooles	n2	tools	tool	0
.	.	.	.	.	1
Likewise	Likewise	av	Likewise	likewise	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
certified	certified	vvn	certified	certify	0
your	your	po22	your	your	0
majestie	majestie	n1	majesty	majesty	0
,	,	,	,	,	0
that	that	cst	that	that	0
with	with	p-acp	with	with	0
all	all	d	all	all	0
speed	speed	n1	speed	speed	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
making	making	vvg	making	make	0
ready	ready	j	ready	ready	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
five	five	crd	five	five	0
Frigates	Frigates	vvz	Frigates	frigate	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
may	may	vmb	may	may	0
cary	cary	vvi	carry	carry	0
all	all	d	all	all	0
the	the	dt	the	the	0
treasure	treasure	n1	treasure	treasure	0
.	.	.	.	.	1
Also	Also	av	Also	also	0
John	John	np1	John	John	0
de	de	fw-fr	de	de	0
Orimo	Orimo	fw-la	Orimo	orimo	0
seeing	seeing	vvg	seeing	see	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
of	of	pp-f	of	of	0
so	so	av	so	so	0
great	great	j	great	great	0
importance	importance	n1	importance	importance	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
them	them	pno32	them	they	0
dispatched	dispatched	vvn	dispatched	dispatch	0
,	,	,	,	,	0
doeth	doeth	vdz	doth	do	0
furnish	furnish	vvi	furnish	furnish	0
mee	mee	pno11	me	i	0
with	with	p-acp	with	with	0
some	some	d	some	some	0
money	money	n1	money	money	0
,	,	,	,	,	0
although	although	cs	although	although	0
somewhat	somewhat	av	somewhat	somewhat	0
scantly	scantly	av-j	scantly	scant	0
,	,	,	,	,	0
untill	untill	c-acp	until	until	0
such	such	d	such	such	0
time	time	n1	time	time	0
as	as	c-acp	as	as	0
your	your	po22	your	your	0
majestie	majestie	n1	majesty	majesty	0
doth	doth	vdz	does	do	0
send	send	vvi	send	send	0
him	him	pno31	him	he	0
some	some	d	some	some	0
order	order	n1	order	order	0
therefore	therefore	av	therefore	therefore	0
.	.	.	.	.	1
I	I	pns11	I	i	0
beseech	beseech	vvb	beseech	beseech	0
you	you	pn22	you	you	0
to	to	pc-acp	to	to	0
command	command	vvi	command	command	0
it	it	pn31	it	it	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
done	done	vdn	done	do	0
;	;	;	;	;	0
considering	considering	vvg	considering	consider	0
the	the	dt	the	the	0
great	great	j	great	great	0
charges	charges	n2	charges	charge	0
and	and	cc	and	and	0
expences	expences	n2	expenses	expense	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
are	are	vbr	are	be	0
at	at	p-acp	at	at	0
here	here	av	here	here	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
accounts	accounts	n2	accounts	account	0
your	your	po22	your	your	0
Majestie	Majestie	n1	Majesty	majesty	0
shall	shall	vmb	shall	shall	0
more	more	av-dc	more	more	0
at	at	p-acp	at	at	0
large	large	j	large	large	0
perceive	perceive	vvb	perceive	perceive	0
,	,	,	,	,	0
what	what	r-crq	what	what	0
hath	hath	vhz	hath	have	0
bene	bene	vbn	be	be	0
spent	spent	vvn	spent	spend	0
.	.	.	.	.	1
These	These	np1	These	Theise	0
Frigats	Frigats	n2	Frigates	frigate	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
made	made	vvn	made	make	0
an	an	dt	and	a	0
end	end	n1	end	end	0
of	of	pp-f	of	of	0
without	without	p-acp	without	without	0
all	all	d	all	all	0
doubt	doubt	n1	doubt	doubt	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
moneth	moneth	n1	month	month	0
of	of	pp-f	of	of	0
Februarie	Februarie	np1	Februarie	February	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
as	as	c-acp	as	as	0
yet	yet	av	yet	yet	0
their	their	po32	their	their	0
tackling	tackling	n-vvg	tackling	tackle	0
and	and	cc	and	and	0
sayles	sayles	n2	sails	sail	0
are	are	vbr	are	be	0
not	not	xx	not	not	0
here	here	av	here	here	0
