Certaine	Certaine	j	Certain	certain	0
ankers	ankers	n2	anchors	anchor	0
,	,	,	,	,	0
ordinance	ordinance	n1	ordinance	ordinance	0
,	,	,	,	,	0
chambers	chambers	n2	chambers	chamber	0
,	,	,	,	,	0
shot	shot	n1	shot	shot	0
,	,	,	,	,	0
powder	powder	n1	powder	powder	0
,	,	,	,	,	0
artillerie	artillerie	n1	artillery	artillery	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
other	other	j-jn	other	other	0
necessaries	necessaries	n2-j	necessaries	necessary	0
whatsoever	whatsoever	r-crq	whatsoever	whatsoever	0
doth	doth	vdz	does	do	0
belong	belong	vvi	belong	belong	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
sayd	sayd	j-vvn	said	say	0
ship	ship	n1	ship	ship	0
:	:	:	:	:	0
and	and	cc	and	and	0
the	the	dt	the	the	0
same	same	d	same	same	0
justly	justly	av-j	justly	just	0
taken	taken	vvn	taken	take	0
,	,	,	,	,	0
you	you	pn22	you	you	0
shall	shall	vmb	shall	shall	0
write	write	vvi	write	write	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
booke	booke	n1	book	book	0
,	,	,	,	,	0
making	making	vvg	making	make	0
the	the	dt	the	the	0
sayd	sayd	j-vvn	said	say	0
Master	Master	n1	Master	master	0
,	,	,	,	,	0
or	or	cc	or	or	0
such	such	d	such	such	0
officer	officer	n1	officer	officer	0
privie	privie	j	privy	privy	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
which	which	r-crq	which	which	0
you	you	pn22	you	you	0
haveso	haveso	av	haveso	haveso	0
written	written	vvn	written	write	0
,	,	,	,	,	0
so	so	av	so	so	0
that	that	cst	that	that	0
the	the	dt	the	the	0
same	same	d	same	same	0
may	may	vmb	may	may	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
denied	denied	vvn	denied	deny	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
they	they	pns32	they	they	0
shall	shall	vmb	shall	shall	0
call	call	vvi	call	call	0
accompt	accompt	n1	account	account	0
thereof	thereof	av	thereof	thereof	0
:	:	:	:	:	0
that	that	cst	that	that	0
done	done	vdn	done	do	0
,	,	,	,	,	0
you	you	pn22	you	you	0
shall	shall	vmb	shall	shall	0
write	write	vvi	write	write	0
a	a	dt	a	a	0
copie	copie	n1	copy	copy	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
same	same	d	same	same	0
with	with	p-acp	with	with	0
your	your	po22	your	your	0
owne	owne	d	own	own	0
hand	hand	n1	hand	hand	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
you	you	pn22	you	you	0
shall	shall	vmb	shall	shall	0
deliver	deliver	vvi	deliver	deliver	0
before	before	p-acp	before	before	0
the	the	dt	the	the	0
shippe	shippe	n1	ship	ship	0
[	[	[	[	[	0
I	I	pns11	I	i	0
.	.	.	.	.	0
273.	273.	crd	273.	273.	0
]	]	]	]	]	0
shall	shall	vmb	shall	shall	0
depart	depart	vvi	depart	depart	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
voyage	voyage	n1	voyage	voyage	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
companies	companies	ng1	companies	company	0
booke	booke	n1	book	book	0
keeper	keeper	n1	keeper	keeper	0
here	here	av	here	here	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
kept	kept	vvn	kept	keep	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
behalfe	behalfe	n1	behalf	behalf	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
ende	ende	n1	end	end	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
justly	justly	av-j	justly	just	0
answered	answered	vvn	answered	answer	0
the	the	dt	the	the	0
same	same	d	same	same	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
time	time	n1	time	time	0
shall	shall	vmb	shall	shall	0
require	require	vvi	require	require	0
:	:	:	:	:	0
and	and	cc	and	and	0
this	this	d	this	this	0
order	order	n1	order	order	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
seene	seene	vvn	seen	see	0
and	and	cc	and	and	0
kept	kept	vvn	kept	keep	0
every	every	d	every	every	0
voyage	voyage	n1	voyage	voyage	0
orderly	orderly	av-j	orderly	orderly	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Pursers	Pursers	n2	Pursers	purser	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
companies	companies	n2	companies	company	0
owne	owne	d	own	own	0
ship	ship	n1	ship	ship	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
any	any	d	any	any	0
wise	wise	n1	wise	wise	0
.	.	.	.	.	1
2	2	crd	2	2	0
Also	Also	av	Also	also	0
when	when	c-crq	when	when	0
the	the	dt	the	the	0
shippe	shippe	n1	ship	ship	0
beginneth	beginneth	vvz	begins	begin	0
to	to	pc-acp	to	to	0
lade	lade	vvi	lade	lade	0
,	,	,	,	,	0
you	you	pn22	you	you	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
ready	ready	j	ready	ready	0
a	a	dt	a	a	0
boord	boord	n1	board	board	0
with	with	p-acp	with	with	0
your	your	po22	your	your	0
booke	booke	n1	book	book	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
enter	enter	vvi	enter	enter	0
such	such	d	such	such	0
goods	goods	n2-j	goods	good	0
as	as	c-acp	as	as	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
brought	brought	vvn	brought	bring	0
aboord	aboord	a-acp	aboard	aboard	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
laden	laden	vvn	laden	lade	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
company	company	n1	company	company	0
,	,	,	,	,	0
packed	packed	vvn	packed	pack	0
,	,	,	,	,	0
or	or	cc	or	or	0
unpacked	unpacked	j	unpacked	unpacked	0
,	,	,	,	,	0
taking	taking	vvg	taking	take	0
the	the	dt	the	the	0
markes	markes	n2	marks	mark	0
and	and	cc	and	and	0
numbers	numbers	n2	numbers	number	0
of	of	pp-f	of	of	0
every	every	d	every	every	0
packe	packe	n1	pack	pack	0
,	,	,	,	,	0
fardell	fardell	n1	farthel	farthel	0
,	,	,	,	,	0
trusse	trusse	n1	truss	truss	0
,	,	,	,	,	0
or	or	cc	or	or	0
packet	packet	n1	packet	packet	0
,	,	,	,	,	0
corovoya	corovoya	uh	corovoya	corovoya	0
,	,	,	,	,	0
chest	chest	n1	chest	chest	0
,	,	,	,	,	0
fatte	fatte	j	fat	fat	0
,	,	,	,	,	0
butte	butte	n1	butt	butt	0
,	,	,	,	,	0
pipe	pipe	n1	pipe	pipe	0
,	,	,	,	,	0
puncheon	puncheon	n1	puncheon	puncheon	0
,	,	,	,	,	0
whole	whole	j-jn	whole	whole	0
barrell	barrell	n1	barrel	barrel	0
,	,	,	,	,	0
halfe	halfe	j-jn	half	half	0
barrell	barrell	n1	barrel	barrel	0
,	,	,	,	,	0
firken	firken	vvb	firken	firken	0
,	,	,	,	,	0
or	or	cc	or	or	0
other	other	j-jn	other	other	0
caske	caske	n1	cask	cask	0
,	,	,	,	,	0
maunde	maunde	vvn	mand	mand	0
,	,	,	,	,	0
or	or	cc	or	or	0
basket	basket	n1	basket	basket	0
,	,	,	,	,	0
or	or	cc	or	or	0
any	any	d	any	any	0
other	other	j-jn	other	other	0
thing	thing	n1	thing	thing	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
may	may	vmb	may	may	0
,	,	,	,	,	0
or	or	cc	or	or	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
packed	packed	vvn	packed	pack	0
by	by	p-acp	by	by	0
any	any	d	any	any	0
other	other	j-jn	other	other	0
manner	manner	n1	manner	manner	0
of	of	pp-f	of	of	0
waies	waies	n2	ways	way	0
or	or	cc	or	or	0
devise	devise	n1	devise	devise	0
.	.	.	.	.	1
And	And	cc	And	and	0
317	317	crd	317	317	0
first	first	ord	first	first	0
,	,	,	,	,	0
all	all	d	all	all	0
such	such	d	such	such	0
packes	packes	n2	packs	pack	0
,	,	,	,	,	0
or	or	cc	or	or	0
trusses	trusses	n2	trusses	truss	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	0
as	as	c-acp	as	as	0
shal	shal	vmb	shall	shall	0
be	be	vbi	be	be	0
brought	brought	vvn	brought	bring	0
aboord	aboord	a-acp	aboard	aboard	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
laden	laden	vvn	laden	lade	0
,	,	,	,	,	0
not	not	xx	not	not	0
marked	marked	vvn	marked	mark	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
companies	companies	n2	companies	company	0
marke	marke	vvb	mark	mark	0
,	,	,	,	,	0
you	you	pn22	you	you	0
shall	shall	vmb	shall	shall	0
doe	doe	vdi	do	do	0
the	the	dt	the	the	0
best	best	js	best	best	0
to	to	pc-acp	to	to	0
let	let	vvi	let	let	0
that	that	cst	that	that	0
the	the	dt	the	the	0
same	same	d	same	same	0
be	be	vbb	be	be	0
not	not	xx	not	not	0
laden	laden	vvn	laden	lade	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
enquire	enquire	vvi	inquire	inquire	0
diligently	diligently	av-j	diligently	diligent	0
to	to	pc-acp	to	to	0
know	know	vvi	know	know	0
the	the	dt	the	the	0
owners	owners	n2	owners	owner	0
thereof	thereof	av	thereof	thereof	0
,	,	,	,	,	0
if	if	cs	if	if	0
you	you	pn22	you	you	0
can	can	vmb	can	can	0
,	,	,	,	,	0
and	and	cc	and	and	0
what	what	r-crq	what	what	0
commoditie	commoditie	n1	commodity	commodity	0
the	the	dt	the	the	0
same	same	d	same	same	0
is	is	vbz	is	be	0
,	,	,	,	,	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
so	so	av	so	so	0
brought	brought	vvn	brought	bring	0
aboord	aboord	a-acp	aboard	aboard	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
laden	laden	vvn	laden	lade	0
:	:	:	:	:	0
if	if	cs	if	if	0
you	you	pn22	you	you	0
can	can	vmb	can	can	0
not	not	xx	not	not	0
know	know	vvi	know	know	0
the	the	dt	the	the	0
owners	owners	n2	owners	owner	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
goods	goods	n2-j	goods	good	0
,	,	,	,	,	0
learne	learne	vvb	learn	learn	0
what	what	r-crq	what	what	0
you	you	pn22	you	you	0
can	can	vmb	can	can	0
thereof	thereof	av	thereof	thereof	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
well	well	av	well	well	0
making	making	vvg	making	make	0
a	a	dt	a	a	0
note	note	n1	note	note	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
booke	booke	n1	book	book	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
also	also	av	also	also	0
to	to	pc-acp	to	to	0
send	send	vvi	send	send	0
or	or	cc	or	or	0
bring	bring	vvi	bring	bring	0
word	word	n1	word	word	0
thereof	thereof	av	thereof	thereof	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Agent	Agent	n1	Agent	agent	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
some	some	d	some	some	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
foure	foure	crd	foure	four	0
Marchants	Marchants	n2	Merchants	merchant	0
with	with	p-acp	with	with	0
him	him	pno31	him	he	0
adjoined	adjoined	vvd	adjoined	adjoin	0
so	so	av	so	so	0
speedily	speedily	av-j	speedily	speedy	0
as	as	c-acp	as	as	0
you	you	pn22	you	you	0
can	can	vmb	can	can	0
,	,	,	,	,	0
if	if	cs	if	if	0
it	it	pn31	it	it	0
be	be	vbb	be	be	0
here	here	av	here	here	0
laden	laden	vvn	laden	lade	0
or	or	cc	or	or	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
laden	laden	vvn	laden	lade	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
river	river	n1	river	river	0
,	,	,	,	,	0
being	being	vbg	being	be	0
not	not	xx	not	not	0
marked	marked	vvn	marked	mark	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
companies	companies	n2	companies	company	0
marke	marke	vvb	mark	mark	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
is	is	vbz	is	be	0
aforesaid	aforesaid	j	aforesaid	aforesaid	0
:	:	:	:	:	0
and	and	cc	and	and	0
when	when	c-crq	when	when	0
the	the	dt	the	the	0
sayd	sayd	j-vvn	said	say	0
shippe	shippe	n1	ship	ship	0
hath	hath	vhz	hath	have	0
received	received	vvn	received	receive	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
that	that	cst	that	that	0
the	the	dt	the	the	0
companies	companies	n2	companies	company	0
Agent	Agent	n1	Agent	agent	0
will	will	vmb	will	will	0
have	have	vhi	have	have	0
laden	laden	vvn	laden	lade	0
,	,	,	,	,	0
you	you	pn22	you	you	0
shal	shal	vmb	shall	shall	0
make	make	vvi	make	make	0
a	a	dt	a	a	0
just	just	j	just	just	0
copie	copie	n1	copy	copy	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
laden	laden	vvn	laden	lade	0
,	,	,	,	,	0
reciting	reciting	vvg	reciting	recite	0
the	the	dt	the	the	0
parcels	parcels	n2	parcels	parcel	0
,	,	,	,	,	0
the	the	dt	the	the	0
markes	markes	n2	marks	mark	0
and	and	cc	and	and	0
numbers	numbers	n2	numbers	number	0
of	of	pp-f	of	of	0
every	every	d	every	every	0
thing	thing	n1	thing	thing	0
plainely	plainely	av-j	plainly	plain	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
you	you	pn22	you	you	0
shall	shall	vmb	shall	shall	0
likewise	likewise	av	likewise	likewise	0
deliver	deliver	vvi	deliver	deliver	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
sayd	sayd	j-vvn	said	say	0
bookekeeper	bookekeeper	n1	bookekeeper	bookekeeper	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
use	use	n1	use	use	0
aforesayd	aforesayd	vvn	aforesaid	aforesaid	0
.	.	.	.	.	1
3	3	crd	3	3	0
Also	Also	av	Also	also	0
when	when	c-crq	when	when	0
the	the	dt	the	the	0
ship	ship	n1	ship	ship	0
is	is	vbz	is	be	0
ready	ready	j	ready	ready	0
to	to	pc-acp	to	to	0
depart	depart	vvi	depart	depart	0
,	,	,	,	,	0
you	you	pn22	you	you	0
shall	shall	vmb	shall	shall	0
come	come	vvi	come	come	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
cockets	cockets	n2	cockets	cocket	0
and	and	cc	and	and	0
letters	letters	n2	letters	letter	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Agent	Agent	n1	Agent	agent	0
,	,	,	,	,	0
and	and	cc	and	and	0
shall	shall	vmb	shall	shall	0
shew	shew	vvi	show	show	0
him	him	pno31	him	he	0
all	all	d	all	all	0
such	such	d	such	such	0
letters	letters	n2	letters	letter	0
as	as	c-acp	as	as	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
received	received	vvn	received	receive	0
of	of	pp-f	of	of	0
any	any	d	any	any	0
person	person	n1	person	person	0
or	or	cc	or	or	0
persons	persons	n2	persons	person	0
privately	privately	av-j	privately	private	0
or	or	cc	or	or	0
openly	openly	av-j	openly	open	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
delivered	delivered	vvn	delivered	deliver	0
to	to	p-acp	to	to	0
any	any	d	any	any	0
person	person	n1	person	person	0
or	or	cc	or	or	0
persons	persons	n2	persons	person	0
in	in	p-acp	in	in	0
Russia	Russia	np1	Russia	Russia	0
or	or	cc	or	or	0
elsewhere	elsewhere	av	elsewhere	elsewhere	0
,	,	,	,	,	0
and	and	cc	and	and	0
also	also	av	also	also	0
to	to	pc-acp	to	to	0
declare	declare	vvi	declare	declare	0
if	if	cs	if	if	0
you	you	pn22	you	you	0
know	know	vvb	know	know	0
any	any	d	any	any	0
other	other	n-jn	other	other	0
that	that	cst	that	that	0
shall	shall	vmb	shall	shall	0
passe	passe	vvi	pass	pass	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
ship	ship	n1	ship	ship	0
either	either	d	either	either	0
master	master	n1	master	master	0
or	or	cc	or	or	0
mariner	mariner	n1	mariner	mariner	0
that	that	cst	that	that	0
hath	hath	vhz	hath	have	0
received	received	vvn	received	receive	0
any	any	d	any	any	0
letters	letters	n2	letters	letter	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
privily	privily	av-j	privily	privy	0
delivered	delivered	vvn	delivered	deliver	0
to	to	p-acp	to	to	0
any	any	d	any	any	0
there	there	a-acp	there	there	0
,	,	,	,	,	0
directed	directed	vvn	directed	direct	0
from	from	p-acp	from	from	0
any	any	d	any	any	0
person	person	n1	person	person	0
or	or	cc	or	or	0
persons	persons	n2	persons	person	0
,	,	,	,	,	0
other	other	j-jn	other	other	0
then	then	av	then	then	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Agent	Agent	n1	Agent	agent	0
here	here	av	here	here	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Agent	Agent	n1	Agent	agent	0
there	there	a-acp	there	there	0
:	:	:	:	:	0
which	which	r-crq	which	which	0
letters	letters	n2	letters	letter	0
so	so	av	so	so	0
by	by	p-acp	by	by	0
you	you	pn22	you	you	0
received	received	vvd	received	receive	0
,	,	,	,	,	0
you	you	pn22	you	you	0
shall	shall	vmb	shall	shall	0
not	not	xx	not	not	0
carie	carie	vvi	carry	carry	0
with	with	p-acp	with	with	0
you	you	pn22	you	you	0
,	,	,	,	,	0
without	without	p-acp	without	without	0
you	you	pn22	you	you	0
be	be	vbb	be	be	0
licenced	licenced	vvd	licenced	licence	0
so	so	av	so	so	0
to	to	pc-acp	to	to	0
doe	doe	vdi	do	do	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Agent	Agent	n1	Agent	agent	0
here	here	av	here	here	0
,	,	,	,	,	0
and	and	cc	and	and	0
some	some	d	some	some	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
foure	foure	crd	foure	four	0
merchants	merchants	n2	merchant's	merchant	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
is	is	vbz	is	be	0
aforesayd	aforesayd	vvn	aforesaid	aforesaid	0
:	:	:	:	:	0
and	and	cc	and	and	0
such	such	d	such	such	0
others	others	n2-jn	others	other	0
as	as	c-acp	as	as	0
do	do	vdb	do	do	0
passe	passe	vvi	pass	pass	0
,	,	,	,	,	0
having	having	vhg	having	have	0
received	received	vvn	received	receive	0
any	any	d	any	any	0
privie	privie	j	privy	privy	0
letters	letters	n2	letters	letter	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
delivered	delivered	vvn	delivered	deliver	0
,	,	,	,	,	0
you	you	pn22	you	you	0
shal	shal	vmb	shall	shall	0
all	all	d	all	all	0
that	that	d	that	that	0
in	in	p-acp	in	in	0
you	you	pn22	you	you	0
lieth	lieth	vvz	lies	lie	0
,	,	,	,	,	0
let	let	vvb	let	let	0
the	the	dt	the	the	0
deliverie	deliverie	n1	delivery	delivery	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
at	at	p-acp	at	at	0
your	your	po22	your	your	0
arriving	arriving	vvg	arriving	arrive	0
in	in	p-acp	in	in	0
Russia	Russia	np1	Russia	Russia	0
:	:	:	:	:	0
and	and	cc	and	and	0
also	also	av	also	also	0
if	if	cs	if	if	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
or	or	cc	or	or	0
do	do	vdb	do	do	0
receive	receive	vvi	receive	receive	0
,	,	,	,	,	0
or	or	cc	or	or	0
shal	shal	vmb	shall	shall	0
know	know	vvi	know	know	0
any	any	d	any	any	0
other	other	n-jn	other	other	0
that	that	cst	that	that	0
doth	doth	vdz	does	do	0
or	or	cc	or	or	0
hath	hath	vhz	hath	have	0
received	received	vvn	received	receive	0
any	any	d	any	any	0
goods	goods	n2-j	goods	good	0
or	or	cc	or	or	0
ready	ready	j	ready	ready	0
money	money	n1	money	money	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
imployed	imployed	vvn	employed	employ	0
in	in	p-acp	in	in	0
Russia	Russia	np1	Russia	Russia	0
,	,	,	,	,	0
or	or	cc	or	or	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
delivered	delivered	vvn	delivered	deliver	0
there	there	a-acp	there	there	0
to	to	p-acp	to	to	0
any	any	d	any	any	0
person	person	n1	person	person	0
or	or	cc	or	or	0
318	318	crd	318	318	0
persons	persons	n2	persons	person	0
from	from	p-acp	from	from	0
any	any	d	any	any	0
person	person	n1	person	person	0
or	or	cc	or	or	0
persons	persons	n2	persons	person	0
,	,	,	,	,	0
other	other	j-jn	other	other	0
then	then	av	then	then	0
such	such	d	such	such	0
as	as	a-acp	as	as	0
bee	bee	vbi	be	be	0
the	the	dt	the	the	0
companies	companies	n2	companies	company	0
goods	goods	n2-j	goods	good	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
under	under	p-acp	under	under	0
their	their	po32	their	their	0
marke	marke	n1	mark	mark	0
,	,	,	,	,	0
you	you	pn22	you	you	0
shall	shall	vmb	shall	shall	0
before	before	p-acp	before	before	0
the	the	dt	the	the	0
ship	ship	n1	ship	ship	0
doeth	doeth	vdz	doth	do	0
depart	depart	vvi	depart	depart	0
,	,	,	,	,	0
declare	declare	vvb	declare	declare	0
the	the	dt	the	the	0
same	same	d	same	same	0
truely	truely	av-j	truly	true	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
sayd	sayd	j-vvn	said	say	0
Agent	Agent	n1	Agent	agent	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
some	some	d	some	some	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
other	other	j-jn	other	other	0
merchants	merchants	n2	merchant's	merchant	0
to	to	p-acp	to	to	0
him	him	pno31	him	he	0
adjoyned	adjoyned	vvd	adjoined	adjoin	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
before	before	p-acp	before	before	0
declared	declared	vvn	declared	declare	0
.	.	.	.	.	1
4	4	crd	4	4	0
Also	Also	av	Also	also	0
when	when	c-crq	when	when	0
the	the	dt	the	the	0
shippe	shippe	n1	ship	ship	0
is	is	vbz	is	be	0
ready	ready	j	ready	ready	0
to	to	pc-acp	to	to	0
depart	depart	vvi	depart	depart	0
,	,	,	,	,	0
and	and	cc	and	and	0
hath	hath	vhz	hath	have	0
the	the	dt	the	the	0
master	master	n1	master	master	0
and	and	cc	and	and	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
company	company	n1	company	company	0
aboord	aboord	a-acp	aboard	aboard	0
,	,	,	,	,	0
you	you	pn22	you	you	0
shall	shall	vmb	shall	shall	0
diligently	diligently	av-j	diligently	diligent	0
foresee	foresee	vvi	foresee	foresee	0
and	and	cc	and	and	0
take	take	vvi	take	take	0
heede	heede	n1	heed	heed	0
,	,	,	,	,	0
that	that	cst	that	that	0
there	there	pc-acp	there	there	0
passe	passe	vvi	pass	pass	0
not	not	xx	not	not	0
any	any	d	any	any	0
privie	privie	j	privy	privy	0
person	person	n1	person	person	0
or	or	cc	or	or	0
persons	persons	n2	persons	person	0
,	,	,	,	,	0
other	other	j-jn	other	other	0
then	then	av	then	then	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
be	be	vbb	be	be	0
authorized	authorized	vvn	authorized	authorize	0
to	to	pc-acp	to	to	0
passe	passe	vvi	pass	pass	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
said	said	j-vvn	said	say	0
ship	ship	n1	ship	ship	0
,	,	,	,	,	0
without	without	p-acp	without	without	0
the	the	dt	the	the	0
licence	licence	n1	licence	licence	0
and	and	cc	and	and	0
warrant	warrant	n1	warrant	warrant	0
of	of	pp-f	of	of	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Governours	Governours	n2	Governors	governor	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
assistants	assistants	n2	assistants	assistant	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
same	same	d	same	same	0
