The	The	dt	The	the	0
store	store	n1	store	store	0
of	of	pp-f	of	of	0
shipping	shipping	n-vvg	shipping	ship	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
sortes	sortes	n2	sorts	sort	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
time	time	n1	time	time	0
of	of	pp-f	of	of	0
service	service	n1	service	service	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
end	end	n1	end	end	0
there	there	pc-acp	there	there	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
choise	choise	n1	choice	choice	0
made	made	vvn	made	make	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
best	best	js	best	best	0
,	,	,	,	,	0
upon	upon	p-acp	upon	upon	0
knowledge	knowledge	n1	knowledge	knowledge	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
burden	burden	n1	burden	burden	0
and	and	cc	and	and	0
goodnesse	goodnesse	n1	goodness	goodness	0
;	;	;	;	;	0
I	I	pns11	I	i	0
doe	doe	vdb	do	do	0
therefore	therefore	av	therefore	therefore	0
require	require	vvi	require	require	0
you	you	pn22	you	you	0
,	,	,	,	,	0
that	that	cst	that	that	0
presently	presently	av-j	presently	present	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
arrivall	arrivall	n1	arrival	arrival	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
carrier	carrier	n1	carrier	carrier	0
,	,	,	,	,	0
and	and	cc	and	and	0
with	with	p-acp	with	with	0
as	as	p-acp	as	as	0
much	much	d	much	much	0
dissimulation	dissimulation	n1	dissimulation	dissimulation	0
as	as	c-acp	as	as	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
(	(	(	(	(	0
that	that	d	that	that	0
the	the	dt	the	the	0
matter	matter	n1	matter	matter	0
may	may	vmb	may	may	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
knowen	knowen	vvn	known	know	0
untill	untill	c-acp	until	until	0
it	it	pn31	it	it	0
be	be	vbb	be	be	0
put	put	vvn	put	put	0
in	in	p-acp	in	in	0
execution	execution	n1	execution	execution	0
)	)	)	)	)	0
you	you	pn22	you	you	0
take	take	vvb	take	take	0
order	order	n1	order	order	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
staying	staying	n-vvg	staying	stay	0
and	and	cc	and	and	0
arresting	arresting	vvg	arresting	arrest	0
(	(	(	(	(	0
with	with	p-acp	with	with	0
great	great	j	great	great	0
foresight	foresight	n1	foresight	foresight	0
)	)	)	)	)	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
the	the	dt	the	the	0
shipping	shipping	n-vvg	shipping	ship	0
that	that	cst	that	that	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
found	found	vvn	found	find	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
coast	coast	n1	coast	coast	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
portes	portes	n2	ports	port	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
sayd	sayd	j-vvn	said	say	0
Signorie	Signorie	n1	Signory	signory	0
,	,	,	,	,	0
excepting	excepting	vvg	excepting	except	0
none	none	pix	none	none	0
of	of	pp-f	of	of	0
Holand	Holand	np1	Holand	Holland	0
,	,	,	,	,	0
Zeland	Zeland	np1	Zeland	Zealand	0
,	,	,	,	,	0
Easterland	Easterland	np1	Easterland	Easterland	0
,	,	,	,	,	0
Germanie	Germanie	np1	Germanie	Germany	0
,	,	,	,	,	0
England	England	np1	England	England	0
,	,	,	,	,	0
and	and	cc	and	and	0
other	other	j-jn	other	other	0
Provinces	Provinces	n2	Provinces	province	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
in	in	p-acp	in	in	0
rebellion	rebellion	n1	rebellion	rebellion	0
against	against	p-acp	against	against	0
mee	mee	pno11	me	i	0
,	,	,	,	,	0
saving	saving	vvg	saving	save	0
those	those	d	those	those	0
of	of	pp-f	of	of	0
France	France	np1	France	France	0
which	which	r-crq	which	which	0
being	being	vbg	being	be	0
litle	litle	j	little	little	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
small	small	j	small	small	0
burden	burden	n1	burden	burden	0
and	and	cc	and	and	0
weake	weake	j	weak	weak	0
,	,	,	,	,	0
are	are	vbr	are	be	0
thought	thought	vvn	thought	think	0
unfit	unfit	j	unfit	unfit	0
to	to	pc-acp	to	to	0
serve	serve	vvi	serve	serve	0
the	the	dt	the	the	0
turne	turne	n1	turn	turn	0
.	.	.	.	.	1
And	And	cc	And	and	0
the	the	dt	the	the	0
stay	stay	n1	stay	stay	0
being	being	vbg	being	be	0
thus	thus	av	thus	thus	0
made	made	vvn	made	make	0
,	,	,	,	,	0
you	you	pn22	you	you	0
shall	shall	vmb	shall	shall	0
have	have	vhi	have	have	0
a	a	dt	a	a	0
speciali	speciali	fw-la	speciali	speciali	0
care	care	n1	care	care	0
that	that	cst	that	that	0
such	such	d	such	such	0
marchandize	marchandize	n1	merchandise	merchandise	0
as	as	p-acp	as	as	0
the	the	dt	the	the	0
sayd	sayd	j-vvn	said	say	0
shippes	shippes	n2	ships	ship	0
or	or	cc	or	or	0
hulkes	hulkes	n2	hulks	hulk	0
have	have	vhb	have	have	0
brought	brought	vvn	brought	bring	0
,	,	,	,	,	0
whether	whether	cs	whither	whether	0
they	they	pns32	they	they	0
be	be	vbb	be	be	0
all	all	d	all	all	0
or	or	cc	or	or	0
part	part	n1	part	part	0
unladen	unladen	vvn	unladen	unlade	0
,	,	,	,	,	0
may	may	vmb	may	may	0
bee	bee	vbi	be	be	0
taken	taken	vvn	taken	take	0
out	out	av	out	out	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
the	the	dt	the	the	0
armour	armour	n1	armour	armour	0
,	,	,	,	,	0
munition	munition	n1	munition	munition	0
,	,	,	,	,	0
tackels	tackels	n2	tackels	tackle	0
,	,	,	,	,	0
sayles	sayles	n2	sails	sail	0
,	,	,	,	,	0
and	and	cc	and	and	0
victuals	victuals	n2	victuals	victual	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
safely	safely	av-j	safely	safe	0
bestowed	bestowed	vvn	bestowed	bestow	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
also	also	av	also	also	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
well	well	av	well	well	0
foreseene	foreseene	vvn	foreseen	foresee	0
,	,	,	,	,	0
that	that	cst	that	that	0
none	none	pix	none	none	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
shippes	shippes	n2	ships	ship	0
or	or	cc	or	or	0
men	men	n2	men	man	0
may	may	vmb	may	may	0
escape	escape	vvi	escape	escape	0
away	away	av	away	away	0
.	.	.	.	.	1
Which	Which	r-crq	Which	which	0
things	things	n2	things	thing	0
being	being	vbg	being	be	0
thus	thus	av	thus	thus	0
executed	executed	vvn	executed	execute	0
,	,	,	,	,	0
you	you	pn22	you	you	0
shall	shall	vmb	shall	shall	0
advertise	advertise	vvi	advertise	advertise	0
me	me	pno11	me	i	0
by	by	p-acp	by	by	0
an	an	dt	and	a	0
expresse	expresse	j	express	express	0
messenger	messenger	n1	messenger	messenger	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
proceeding	proceeding	n-vvg	proceeding	proceed	0
therein	therein	av	therein	therein	0
:	:	:	:	:	0
And	And	cc	And	and	0
send	send	vvb	send	send	0
me	me	pno11	me	i	0
a	a	dt	a	a	0
plaine	plaine	j	plain	plain	0
and	and	cc	and	and	0
distinct	distinct	j	distinct	distinct	0
declaration	declaration	n1	declaration	declaration	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
number	number	n1	number	number	0
of	of	pp-f	of	of	0
ships	ships	n2	ships	ship	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
shall	shall	vmb	shall	shall	0
have	have	vhi	have	have	0
so	so	av	so	so	0
stayed	stayed	vvn	stayed	stay	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
coast	coast	n1	coast	coast	0
and	and	cc	and	and	0
partes	partes	n2	parts	part	0
,	,	,	,	,	0
whence	whence	c-crq	whence	whence	0
every	every	d	every	every	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
is	is	vbz	is	be	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
belong	belong	vvb	belong	belong	0
to	to	p-acp	to	to	0
my	my	po11	my	my	0
Rebels	Rebels	n2	Rebels	rebel	0
,	,	,	,	,	0
what	what	r-crq	what	what	0
burthen	burthen	n1	burden	burden	0
8c	8c	fw-la	8c	8c	0
goods	goods	n2-j	goods	good	0
there	there	a-acp	there	there	0
are	are	vbr	are	be	0
,	,	,	,	,	0
and	and	cc	and	and	0
what	what	r-crq	what	what	0
number	number	n1	number	number	0
of	of	pp-f	of	of	0
men	men	n2	men	man	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
VI	VI	crd	VI	vi	0
417	417	crd	417	417	0
2D	2D	crd	2D	2d	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
is	is	vbz	is	be	0
in	in	p-acp	in	in	0
every	every	d	every	every	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
,	,	,	,	,	0
and	and	cc	and	and	0
what	what	r-crq	what	what	0
quantitie	quantitie	n1	quantity	quantity	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
of	of	pp-f	of	of	0
armour	armour	n1	armour	armour	0
,	,	,	,	,	0
ordinance	ordinance	n1	ordinance	ordinance	0
,	,	,	,	,	0
munition	munition	n1	munition	munition	0
,	,	,	,	,	0
victuals	victuals	n2	victuals	victual	0
,	,	,	,	,	0
tacklings	tacklings	n2-vvg	tacklings	tackle	0
and	and	cc	and	and	0
other	other	n-jn	other	other	0
necessaries	necessaries	n2-j	necessaries	necessary	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
end	end	n1	end	end	0
that	that	cst	that	that	0
upon	upon	p-acp	upon	upon	0
sight	sight	n1	sighed	sight	0
hereof	hereof	av	hereof	hereof	0
,	,	,	,	,	0
having	having	vhg	having	have	0
made	made	vvn	made	make	0
choise	choise	n1	choice	choice	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
fit	fit	j	fit	fit	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
service	service	n1	service	service	0
,	,	,	,	,	0
we	we	pns12	we	we	0
may	may	vmb	may	may	0
further	further	av-jc	further	further	0
direct	direct	vvi	direct	direct	0
you	you	pn22	you	you	0
what	what	r-crq	what	what	0
ye	ye	pn22	you	you	0
shall	shall	vmb	shall	shall	0
do	do	vdi	do	do	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
the	the	dt	the	the	0
meane	meane	j	mean	mean	0
time	time	n1	time	time	0
you	you	pn22	you	you	0
shall	shall	vmb	shall	shall	0
presently	presently	av-j	presently	present	0
see	see	vvi	see	see	0
this	this	d	this	this	0
my	my	po11	my	my	0
commandement	commandement	n1	commandment	commandment	0
put	put	vvn	put	put	0
in	in	p-acp	in	in	0
execution	execution	n1	execution	execution	0
,	,	,	,	,	0
and	and	cc	and	and	0
if	if	cs	if	if	0
there	there	pc-acp	there	there	0
come	come	vvi	come	come	0
thither	thither	av	thither	thither	0
any	any	d	any	any	0
more	more	dc	more	more	0
ships	ships	n2	ships	ship	0
,	,	,	,	,	0
you	you	pn22	you	you	0
shall	shall	vmb	shall	shall	0
also	also	av	also	also	0
cause	cause	vvi	cause	cause	0
them	them	pno32	them	they	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
stayed	stayed	vvn	stayed	stay	0
and	and	cc	and	and	0
arrested	arrested	vvn	arrested	arrest	0
after	after	p-acp	after	after	0
the	the	dt	the	the	0
same	same	d	same	same	0
order	order	n1	order	order	0
,	,	,	,	,	0
using	using	vvg	using	use	0
therein	therein	av	therein	therein	0
such	such	d	such	such	0
care	care	n1	care	care	0
and	and	cc	and	and	0
diligence	diligence	n1	diligence	diligence	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
may	may	vmb	may	may	0
answere	answere	vvi	answer	answer	0
the	the	dt	the	the	0
trust	trust	n1	trust	trust	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
repose	repose	vvb	repose	repose	0
in	in	p-acp	in	in	0
you	you	pn22	you	you	0
,	,	,	,	,	0
wherein	wherein	c-crq	wherein	wherein	0
you	you	pn22	you	you	0
shall	shall	vmb	shall	shall	0
doe	doe	vdi	do	do	0
me	me	pno11	me	i	0
great	great	j	great	great	0
service	service	n1	service	service	0
.	.	.	.	.	1
Dated	Dated	np1	Dated	Dated	0
at	at	p-acp	at	at	0
Barcelona	Barcelona	np1	Barcelona	Barcelona	0
the	the	dt	the	the	0
29	29	crd	29	29	0
of	of	pp-f	of	of	0
May	May	np1	May	May	0
.	.	.	.	.	1
1585.	1585.	crd	1585.	1585.	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
And	And	cc	And	and	0
thus	thus	av	thus	thus	0
have	have	vhb	have	have	0
you	you	pn22	you	you	0
heard	heard	vvn	herd	hear	0
the	the	dt	the	the	0
trueth	trueth	n1	truth	truth	0
and	and	cc	and	and	0
manner	manner	n1	manner	manner	0
thereof	thereof	av	thereof	thereof	0
,	,	,	,	,	0
wherein	wherein	q-crq	wherein	wherein	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
noted	noted	vvn	noted	note	0
the	the	dt	the	the	0
great	great	j	great	great	0
courage	courage	n1	courage	courage	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
maister	maister	n1	master	master	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
loving	loving	j-vvg	loving	love	0
hearts	hearts	n2	hearts	heart	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
servants	servants	n2	servants	servant	0
to	to	pc-acp	to	to	0
save	save	vvi	save	save	0
their	their	po32	their	their	0
master	master	n1	master	master	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
daunger	daunger	n1	danger	danger	0
of	of	pp-f	of	of	0
death	death	n1	death	death	0
:	:	:	:	:	0
yea	yea	uh	yea	yea	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
care	care	n1	care	care	0
which	which	r-crq	which	which	0
the	the	dt	the	the	0
master	master	n1	master	master	0
had	had	vhd	had	have	0
to	to	pc-acp	to	to	0
save	save	vvi	save	save	0
so	so	av	so	so	0
much	much	d	much	much	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
owners	owners	ng1	owners	owner	0
goods	goods	n2-j	goods	good	0
as	as	p-acp	as	as	0
hee	hee	pns31	he	he	0
might	might	vmd	might	may	0
,	,	,	,	,	0
although	although	cs	although	although	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
same	same	d	same	same	0
the	the	dt	the	the	0
greatest	greatest	js	greatest	great	0
is	is	vbz	is	be	0
his	his	po31	his	his	0
owne	owne	d	own	own	0
losse	losse	n1	loss	loss	0
in	in	p-acp	in	in	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
may	may	vmb	may	may	0
never	never	av-x	never	never	0
travell	travell	vvi	travel	travel	0
to	to	p-acp	to	to	0
those	those	d	those	those	0
parts	parts	n2	parts	part	0
any	any	d	any	any	0
more	more	dc	more	more	0
without	without	p-acp	without	without	0
the	the	dt	the	the	0
losse	losse	n1	loss	loss	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
owne	owne	d	own	own	0
life	life	n1	life	life	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
yet	yet	av	yet	yet	0
any	any	d	any	any	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
servantes	servantes	n2	servants	servant	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
if	if	cs	if	if	0
hereafter	hereafter	av	hereafter	hereafter	0
they	they	pns32	they	they	0
should	should	vmd	should	shall	0
,	,	,	,	,	0
being	being	vbg	being	be	0
knowen	knowen	vvn	known	know	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
like	like	j	like	like	0
to	to	pc-acp	to	to	0
taste	taste	vvi	taste	taste	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
sharpe	sharpe	j	sharp	sharp	0
torments	torments	n2	torments	torment	0
which	which	r-crq	which	which	0
are	are	vbr	are	be	0
there	there	a-acp	there	there	0
accustomed	accustomed	vvn	accustomed	accustom	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
Holy-house	Holy-house	n1	Holy-house	holy-house	0
.	.	.	.	.	1
And	And	cc	And	and	0
as	as	c-acp	as	as	0
for	for	p-acp	for	for	0
their	their	po32	their	their	0
terming	terming	vvg	terming	term	0
English	English	jp	English	english	0
shippes	shippes	n2	ships	ship	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
in	in	p-acp	in	in	0
rebellion	rebellion	n1	rebellion	rebellion	0
against	against	p-acp	against	against	0
them	them	pno32	them	they	0
,	,	,	,	,	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
sufficiently	sufficiently	av-j	sufficiently	sufficient	0
knowen	knowen	vvn	known	know	0
by	by	p-acp	by	by	0
themselves	themselves	px32	themselves	themselves	0
,	,	,	,	,	0
and	and	cc	and	and	0
their	their	po32	their	their	0
owne	owne	d	own	own	0
consciences	consciences	n2	consciences	conscience	0
can	can	vmb	can	can	0
not	not	xx	not	not	0
denie	denie	vvi	deny	deny	0
it	it	pn31	it	it	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
that	that	cst	that	that	0
with	with	p-acp	with	with	0
love	love	n1	love	love	0
,	,	,	,	,	0
unitie	unitie	n1	unity	unity	0
,	,	,	,	,	0
and	and	cc	and	and	0
concord	concord	n1	concord	concord	0
,	,	,	,	,	0
our	our	po12	our	our	0
shippes	shippes	n2	ships	ship	0
have	have	vhb	have	have	0
ever	ever	av	ever	ever	0
beene	beene	vbn	been	be	0
favourable	favourable	j	favourable	favourable	0
unto	unto	p-acp	unto	unto	0
them	them	pno32	them	they	0
,	,	,	,	,	0
and	and	cc	and	and	0
as	as	p-acp	as	as	0
willing	willing	j	willing	willing	0
to	to	pc-acp	to	to	0
pleasure	pleasure	vvi	pleasure	pleasure	0
their	their	po32	their	their	0
King	King	n1	King	king	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
his	his	po31	his	his	0
subjectes	subjectes	n2-jn	subjects	subject	0
any	any	d	any	any	0
way	way	n1	way	way	0
willing	willing	j	willing	willing	0
to	to	pc-acp	to	to	0
pleasure	pleasure	vvi	pleasure	pleasure	0
English	English	jp	English	english	0
passengers	passengers	n2	passengers	passenger	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	1
