339	339	crd	339	339	0
little	little	j	little	little	0
,	,	,	,	,	0
and	and	cc	and	and	0
are	are	vbr	are	be	0
much	much	av-d	much	much	0
dis	dis	zf	dis	this	0
-	-	-	-	-	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
quieted	quieted	vvd	quieted	quiet	0
in	in	p-acp	in	in	0
our	our	po12	our	our	0
cogitations	cogitations	n2	cogitations	cogitation	0
,	,	,	,	,	0
considering	considering	vvg	considering	consider	0
the	the	dt	the	the	0
greevances	greevances	n2	grievances	grievance	0
and	and	cc	and	and	0
oppressions	oppressions	n2	oppressions	oppression	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
wee	wee	pns12	we	we	0
have	have	vhb	have	have	0
beene	beene	vbn	been	be	0
informed	informed	vvn	informed	inform	0
by	by	p-acp	by	by	0
pitifull	pitifull	j	pitiful	pitiful	0
complaints	complaints	n2	complaints	complaint	0
)	)	)	)	)	0
are	are	vbr	are	be	0
at	at	p-acp	at	at	0
this	this	d	this	this	0
present	present	j	present	present	0
,	,	,	,	,	0
more	more	av-dc	more	more	0
then	then	cs	then	than	0
in	in	p-acp	in	in	0
times	times	n2	times	time	0
past	past	j	past	past	0
,	,	,	,	,	0
without	without	p-acp	without	without	0
any	any	d	any	any	0
reasonable	reasonable	j	reasonable	reasonable	0
cause	cause	n1	cause	cause	0
inflicted	inflicted	vvn	inflicted	inflict	0
upon	upon	p-acp	upon	upon	0
our	our	po12	our	our	0
subjects	subjects	n2-jn	subject's	subject	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
doe	doe	vdb	do	do	0
usually	usually	av-j	usually	usual	0
resort	resort	vvi	resort	resort	0
unto	unto	p-acp	unto	unto	0
your	your	po22	your	your	0
kingdome	kingdome	n1	kingdom	kingdom	0
for	for	c-acp	for	for	0
traffiques	traffiques	vvz	traffics	traffic	0
sake	sake	n1	sake	sake	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
of	of	pp-f	of	of	0
late	late	av-j	late	late	0
one	one	crd	one	one	0
William	William	np1	William	William	0
the	the	dt	the	the	0
sonne	sonne	n1	son	son	0
of	of	pp-f	of	of	0
Laurence	Laurence	np1	Laurence	Laurence	0
of	of	pp-f	of	of	0
Wainfleete	Wainfleete	n1	Wainfleete	wainfleete	0
,	,	,	,	,	0
and	and	cc	and	and	0
one	one	crd	one	one	0
Simon	Simon	np1	Simon	Simon	0
the	the	dt	the	the	0
sonne	sonne	n1	son	son	0
of	of	pp-f	of	of	0
Alan	Alan	np1	Alan	Alan	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
same	same	d	same	same	0
towne	towne	n1	town	town	0
,	,	,	,	,	0
and	and	cc	and	and	0
Guido	Guido	np1	Guido	Guido	0
the	the	dt	the	the	0
sonne	sonne	n1	son	son	0
of	of	pp-f	of	of	0
Mathew	Mathew	np1	Mathew	Matthew	0
,	,	,	,	,	0
and	and	cc	and	and	0
their	their	po32	their	their	0
associates	associates	n2	associates	associate	0
our	our	po12	our	our	0
marchants	marchants	n2	merchants	merchant	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
complayning	complayning	vvg	complaining	complain	0
wise	wise	j	wise	wise	0
declared	declared	vvn	declared	declare	0
unto	unto	p-acp	unto	unto	0
us	us	pno12	us	we	0
:	:	:	:	:	0
that	that	cst	that	that	0
having	having	vhg	having	have	0
sent	sent	vvn	sent	send	0
certaine	certaine	j	certain	certain	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
factors	factors	n2	factors	factor	0
and	and	cc	and	and	0
servants	servants	n2	servants	servant	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
three	three	crd	three	three	0
shippes	shippes	n2	ships	ship	0
into	into	p-acp	into	into	0
your	your	po22	your	your	0
dominions	dominions	n2	dominions	dominion	0
,	,	,	,	,	0
there	there	a-acp	there	there	0
to	to	pc-acp	to	to	0
exercise	exercise	vvi	exercise	exercise	0
traffique	traffique	vvi	traffic	traffic	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
sayd	sayd	j-vvn	said	say	0
ships	ships	n2	ships	ship	0
being	being	vbg	being	be	0
laden	laden	vvn	laden	lade	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
haven	haven	n1	haven	haven	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
towne	towne	n1	town	town	0
of	of	pp-f	of	of	0
Tonnesbergh	Tonnesbergh	np1	Tonnesbergh	Tonnesbergh	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
Herrings	Herrings	n2	Herrings	herring	0
and	and	cc	and	and	0
other	other	j-jn	other	other	0
commodities	commodities	n2	commodities	commodity	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
great	great	j	great	great	0
value	value	n1	valve	value	0
:	:	:	:	:	0
and	and	cc	and	and	0
also	also	av	also	also	0
the	the	dt	the	the	0
said	said	j-vvn	said	say	0
mariners	mariners	n2	mariners	mariner	0
,	,	,	,	,	0
men	men	n2	men	man	0
,	,	,	,	,	0
and	and	cc	and	and	0
servants	servants	n2	servants	servant	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
foresayd	foresayd	j-vvn	foresaid	foresay	0
shippes	shippes	n2	ships	ship	0
,	,	,	,	,	0
being	being	vbg	being	be	0
licenced	licenced	vvd	licenced	licence	0
by	by	p-acp	by	by	0
vertue	vertue	n1	virtue	virtue	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
safe	safe	j	safe	safe	0
conduct	conduct	n1	conduct	conduct	0
which	which	r-crq	which	which	0
you	you	pn22	you	you	0
had	had	vhd	had	have	0
granted	granted	vvn	granted	grant	0
them	them	pno32	them	they	0
,	,	,	,	,	0
freely	freely	av-j	freely	free	0
to	to	pc-acp	to	to	0
returne	returne	vvi	return	return	0
from	from	p-acp	from	from	0
your	your	po22	your	your	0
kingdome	kingdome	n1	kingdom	kingdom	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
parts	parts	n2	parts	part	0
of	of	pp-f	of	of	0
England	England	np1	England	England	0
with	with	p-acp	with	with	0
their	their	po32	their	their	0
ships	ships	n2	ships	ship	0
and	and	cc	and	and	0
goods	goods	n2-j	goods	good	0
aforesayd	aforesayd	vvn	aforesaid	aforesaid	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
afterward	afterward	av	afterwards	afterward	0
not	not	xx	not	not	0
being	being	vbg	being	be	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
depart	depart	vvi	depart	depart	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
haven	haven	n1	haven	haven	0
by	by	p-acp	by	by	0
reason	reason	n1	reason	reason	0
of	of	pp-f	of	of	0
contrary	contrary	j-jn	contrary	contrary	0
windes	windes	n2	winds	wind	0
:	:	:	:	:	0
certaine	certaine	j	certain	certain	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
bayliffes	bayliffes	n2	bailiffs	bailiff	0
upon	upon	p-acp	upon	upon	0
occasion	occasion	n1	occasion	occasion	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
slaughter	slaughter	n1	slaughter	slaughter	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
knight	knight	n1	knight	knight	0
being	being	vbg	being	be	0
himselfe	himselfe	px31	himself	himself	0
also	also	av	also	also	0
of	of	pp-f	of	of	0
late	late	av-j	late	late	0
your	your	po22	your	your	0
bayliffe	bayliffe	n1	bailiff	bailiff	0
of	of	pp-f	of	of	0
Vikia	Vikia	fw-la	Vikia	vikia	0
,	,	,	,	,	0
committed	committed	vvn	committed	commit	0
by	by	p-acp	by	by	0
malefactors	malefactors	n2	malefactors	malefactor	0
and	and	cc	and	and	0
Pirates	Pirates	n2	Pirates	pirate	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
sea	sea	n1	sea	sea	0
,	,	,	,	,	0
whilest	whilest	cs	whilst	while	0
the	the	dt	the	the	0
sayd	sayd	j-vvn	said	say	0
shippes	shippes	n2	ships	ship	0
remained	remained	vvd	remained	remain	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
haven	haven	n1	haven	haven	0
aforesayd	aforesayd	vvn	aforesaid	aforesaid	0
,	,	,	,	,	0
341	341	crd	341	341	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
The	The	dt	The	the	0
towne	towne	n1	town	town	0
of	of	pp-f	of	of	0
Tonesbergh	Tonesbergh	np1	Tonesbergh	Tonesbergh	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
did	did	vdd	did	do	0
at	at	p-acp	at	at	0
your	your	po22	your	your	0
commandement	commandement	n1	commandment	commandment	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
say	say	vvb	say	say	0
)	)	)	)	)	0
arrest	arrest	vvb	arrest	arrest	0
,	,	,	,	,	0
and	and	cc	and	and	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
long	long	j	long	long	0
season	season	n1	season	season	0
also	also	av	also	also	0
deteined	deteined	vvn	detained	detain	0
under	under	p-acp	under	under	0
that	that	d	that	that	0
arrest	arrest	n1	arrest	arrest	0
,	,	,	,	,	0
the	the	dt	the	the	0
foresaid	foresaid	j-vvn	foresaid	foresay	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
ships	ships	n2	ships	ship	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
all	all	d	all	all	0
the	the	dt	the	the	0
men	men	n2	men	man	0
and	and	cc	and	and	0
goods	goods	n2-j	goods	good	0
that	that	cst	that	that	0
were	were	vbdr	were	be	0
in	in	p-acp	in	in	0
them	them	pno32	them	they	0
:	:	:	:	:	0
namely	namely	av	namely	namely	0
untill	untill	c-acp	until	until	0
such	such	d	such	such	0
time	time	n1	time	time	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
men	men	n2	men	man	0
and	and	cc	and	and	0
mariners	mariners	n2	mariners	mariner	0
afore-saide	afore-saide	j	aforesaid	aforesaid	0
(	(	(	(	(	0
beeing	beeing	vbg	being	be	0
driven	driven	vvn	driven	drive	0
perforce	perforce	av	perforce	perforce	0
,	,	,	,	,	0
and	and	cc	and	and	0
constrained	constrained	vvn	constrained	constrain	0
thereunto	thereunto	av	thereunto	thereunto	0
)	)	)	)	)	0
should	should	vmd	should	shall	0
lay	lay	vvi	lay	lay	0
in	in	p-acp	in	in	0
sufficient	sufficient	j	sufficient	sufficient	0
securitie	securitie	n1	security	security	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
payment	payment	n1	payment	payment	0
of	of	pp-f	of	of	0
fortie	fortie	crd	fortie	forty	0
pounds	pounds	n2	pounds	pound	0
sterling	sterling	j-jn	sterling	sterling	0
,	,	,	,	,	0
upon	upon	p-acp	upon	upon	0
a	a	dt	a	a	0
certain	certain	j	certain	certain	0
day	day	n1	day	day	0
appointed	appointed	vvn	appointed	appoint	0
,	,	,	,	,	0
unto	unto	p-acp	unto	unto	0
your	your	po22	your	your	0
use	use	n1	use	use	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
every	every	d	every	every	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
foresaide	foresaide	j-vvn	foresaid	foresay	0
ships	ships	n2	ships	ship	0
:	:	:	:	:	0
and	and	cc	and	and	0
also	also	av	also	also	0
untill	untill	c-acp	until	until	0
they	they	pns32	they	they	0
had	had	vhd	had	have	0
moreover	moreover	av	moreover	moreover	0
delivered	delivered	vvn	delivered	deliver	0
three	three	crd	three	three	0
pledges	pledges	n2	pledges	pledge	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
bringing	bringing	n-vvg	bringing	bring	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
saide	saide	j-vvn	said	say	0
ships	ships	n2	ships	ship	0
and	and	cc	and	and	0
men	men	n2	men	man	0
backe	backe	av	back	back	0
againe	againe	av	again	again	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
foresaid	foresaid	j-vvn	foresaid	foresay	0
haven	haven	n1	haven	haven	0
,	,	,	,	,	0
before	before	p-acp	before	before	0
the	the	dt	the	the	0
feast	feast	n1	feast	feast	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
nativitie	nativitie	n1	nativity	nativity	0
of	of	pp-f	of	of	0
S.	S.	n1	S.	saint	0
John	John	np1	John	John	0
the	the	dt	the	the	0
Baptist	Baptist	n1	Baptist	baptist	0
next	next	ord	next	next	0
ensuing	ensuing	vvg	ensuing	ensue	0
,	,	,	,	,	0
then	then	av	then	then	0
and	and	cc	and	and	0
there	there	a-acp	there	there	0
to	to	pc-acp	to	to	0
stand	stand	vvi	stand	stand	0
unto	unto	p-acp	unto	unto	0
your	your	po22	your	your	0
favour	favour	n1	favour	favour	0
and	and	cc	and	and	0
curtesie	curtesie	n1	courtesy	courtesy	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
touching	touching	vvg	touching	touch	0
the	the	dt	the	the	0
said	said	j-vvn	said	say	0
persons	persons	n2	persons	person	0
,	,	,	,	,	0
and	and	cc	and	and	0
those	those	d	those	those	0
ships	ships	n2	ships	ship	0
of	of	pp-f	of	of	0
theirs	theirs	png32	theirs	they	0
:	:	:	:	:	0
which	which	r-crq	which	which	0
dealing	dealing	vvg	dealing	deal	0
,	,	,	,	,	0
the	the	dt	the	the	0
parties	parties	n2	parties	party	0
themselves	themselves	px32	themselves	themselves	0
take	take	vvb	take	take	0
very	very	av	very	very	0
grievously	grievously	av-j	grievously	grievous	0
,	,	,	,	,	0
yea	yea	uh	yea	yea	0
,	,	,	,	,	0
and	and	cc	and	and	0
all	all	d	all	all	0
others	others	n2-jn	others	other	0
that	that	cst	that	that	0
heare	heare	vvb	hear	hear	0
thereof	thereof	av	thereof	thereof	0
thinke	thinke	vvi	think	think	0
it	it	pn31	it	it	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
strange	strange	j	strange	strange	0
and	and	cc	and	and	0
unwonted	unwonted	j-u	unwonted	unwonted	0
course	course	n1	course	course	0
.	.	.	.	.	1
And	And	cc	And	and	0
because	because	c-acp	because	because	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
most	most	av-ds	most	most	0
undoubtedly	undoubtedly	av-j	undoubtedly	undoubted	0
contrary	contrary	j-jn	contrary	contrary	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
reason	reason	n1	reason	reason	0
,	,	,	,	,	0
equitie	equitie	n1	equity	equity	0
,	,	,	,	,	0
justice	justice	n1	justice	justice	0
,	,	,	,	,	0
and	and	cc	and	and	0
lawe	lawe	n1	law	law	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
faults	faults	n2	faults	fault	0
or	or	cc	or	or	0
demerits	demerits	n2	demerits	demerit	0
of	of	pp-f	of	of	0
offenders	offenders	n2	offenders	offender	0
should	should	vmd	should	shall	0
in	in	p-acp	in	in	0
any	any	d	any	any	0
sort	sort	n1	sort	sort	0
be	be	vbi	be	be	0
punished	punished	vvn	punished	punish	0
in	in	p-acp	in	in	0
such	such	d	such	such	0
persons	persons	n2	persons	person	0
,	,	,	,	,	0
or	or	cc	or	or	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
goods	goods	n2-j	goods	good	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
neither	neither	av-dx	neither	neither	0
have	have	vhb	have	have	0
bene	bene	vbn	be	be	0
accessory	accessory	j-jn	accessory	accessary	0
nor	nor	cc	nor	nor	0
partakers	partakers	n2	partakers	partaker	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
crime	crime	n1	crime	crime	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
have	have	vhb	have	have	0
had	had	vhn	had	have	0
any	any	d	any	any	0
society	society	n1	society	society	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
saide	saide	j-vvn	said	say	0
offenders	offenders	n2	offenders	offender	0
:	:	:	:	:	0
we	we	pns12	we	we	0
doe	doe	vdb	do	do	0
heartily	heartily	av-j	heartily	hearty	0
intreat	intreat	vvi	entreat	entreat	0
and	and	cc	and	and	0
request	request	vvi	request	request	0
your	your	po22	your	your	0
Highnes	Highnes	n1	Highness	highness	0
,	,	,	,	,	0
that	that	cst	that	that	0
weighing	weighing	vvg	weighing	weigh	0
and	and	cc	and	and	0
pondering	pondering	vvg	pondering	ponder	0
the	the	dt	the	the	0
matter	matter	n1	matter	matter	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
balance	balance	n1	balance	balance	0
of	of	pp-f	of	of	0
justice	justice	n1	justice	justice	0
,	,	,	,	,	0
you	you	pn22	you	you	0
would	would	vmd	would	will	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
love	love	n1	love	love	0
and	and	cc	and	and	0
friendship	friendship	n1	friendship	friendship	0
,	,	,	,	,	0
command	command	vvb	command	command	0
the	the	dt	the	the	0
foresaid	foresaid	j-vvn	foresaid	foresay	0
pledges	pledges	n2	pledges	pledge	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
set	set	vvn	set	set	0
at	at	p-acp	at	at	0
libertie	libertie	n1	liberty	liberty	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
said	said	j-vvn	said	say	0
securitie	securitie	n1	security	security	0
utterly	utterly	av-j	utterly	utter	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
released	released	vvn	released	release	0
and	and	cc	and	and	0
acquited	acquited	vvn	acquitted	acquit	0
.	.	.	.	.	1
And	And	cc	And	and	0
know	know	vvb	know	know	0
you	you	pn22	you	you	0
this	this	d	this	this	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
certaintie	certaintie	n1	certainty	certainty	0
,	,	,	,	,	0
that	that	cst	that	that	0
if	if	cs	if	if	0
the	the	dt	the	the	0
foresaide	foresaide	j-vvn	foresaid	foresay	0
malefactors	malefactors	n2	malefactors	malefactor	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
reported	reported	vvn	reported	report	0
)	)	)	)	)	0
slewe	slewe	vvd	slew	slay	0
your	your	po22	your	your	0
Knight	Knight	n1	Knight	knight	0
aforesaide	aforesaide	j	aforesaid	aforesaid	0
,	,	,	,	,	0
shall	shall	vmb	shall	shall	0
any	any	d	any	any	0
where	where	c-crq	where	where	0
within	within	p-acp	within	within	0
our	our	po12	our	our	0
realme	realme	n1	realm	realm	0
and	and	cc	and	and	0
dominions	dominions	n2	dominions	dominion	0
be	be	vbb	be	be	0
found	found	vvn	found	find	0
,	,	,	,	,	0
we	we	pns12	we	we	0
wil	wil	vmb	will	will	0
cause	cause	vvi	cause	cause	0
justice	justice	n1	justice	justice	0
and	and	cc	and	and	0
judgement	judgement	n1	judgement	judgement	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
executed	executed	vvn	executed	execute	0
upon	upon	p-acp	upon	upon	0
them	them	pno32	them	they	0
,	,	,	,	,	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Lawe	Lawe	n1	Law	law	0
and	and	cc	and	and	0
custome	custome	n1	custom	custom	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
say	say	n1	say	say	0
de	de	fw-fr	de	de	0
Realme	Realme	n1	Realm	realm	0
.	.	.	.	.	1
For	For	c-acp	For	for	0
we	we	pns12	we	we	0
cannot	cannot	vmbx	cannot	can	0
in	in	p-acp	in	in	0
these	these	d	these	these	0
times	times	n2	times	time	0
conveniently	conveniently	av-j	conveniently	convenient	0
and	and	cc	and	and	0
well	well	av	well	well	0
indure	indure	vvi	endure	endure	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
ships	ships	n2	ships	ship	0
aforesaide	aforesaide	j	aforesaid	aforesaid	0
,	,	,	,	,	0
or	or	cc	or	or	0
any	any	d	any	any	0
other	other	j-jn	other	other	0
ships	ships	n2	ships	ship	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
kingdome	kingdome	n1	kingdom	kingdom	0
(	(	(	(	(	0
which	which	r-crq	which	which	0
ought	ought	vmd	ought	ought	0
alwayes	alwayes	av	always	always	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
readinesse	readinesse	n1	readiness	readiness	0
for	for	p-acp	for	for	0
our	our	po12	our	our	0
service	service	n1	service	service	0
)	)	)	)	)	0
should	should	vmd	should	shall	0
without	without	p-acp	without	without	0
speciali	speciali	fw-la	speciali	speciali	0
licence	licence	n1	licence	licence	0
,	,	,	,	,	0
depart	depart	vvb	depart	depart	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
saide	saide	j-vvn	said	say	0
kingdome	kingdome	n1	kingdom	kingdom	0
,	,	,	,	,	0
unto	unto	p-acp	unto	unto	0
forreine	forreine	j	foreign	foreign	0
dominions	dominions	n2	dominions	dominion	0
.	.	.	.	.	1
Nowe	Nowe	av	Now	now	0
,	,	,	,	,	0
what	what	r-crq	what	what	0
you	you	pn22	you	you	0
shall	shall	vmb	shall	shall	0
think	think	vvi	think	think	0
good	good	j	good	good	0
at	at	p-acp	at	at	0
this	this	d	this	this	0
our	our	po12	our	our	0
request	request	n1	request	request	0
to	to	pc-acp	to	to	0
performe	performe	vvi	perform	perform	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
premisses	premisses	n2	premises	premise	0
,	,	,	,	,	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
342	342	crd	342	342	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
may	may	vmb	may	may	0
it	it	pn31	it	it	0
please	please	vvi	please	please	0
you	you	pn22	you	you	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
bearer	bearer	n1	bearer	bearer	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
presents	presents	n2	presents	present	0
to	to	pc-acp	to	to	0
returne	returne	vvi	return	return	0
an	an	dt	and	a	0
answere	answere	n1	answer	answer	0
unto	unto	p-acp	unto	unto	0
us	us	pno12	us	we	0
.	.	.	.	.	1
Geven	Geven	j-vvn	Given	give	0
at	at	p-acp	at	at	0
Windsore	Windsore	np1	Windsore	Windsor	0
the	the	dt	the	the	0
16.	16.	crd	16.	16.	0
of	of	pp-f	of	of	0
April	April	np1	April	April	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	1
